"","GSM7434220","GSM7434221","GSM7434222","GSM7434223","GSM7434225","GSM7434226","GSM7434227","GSM7434228","GSM8114527","GSM8114528","GSM8114529","GSM8114530","GSM8114531","GSM8114532","GSM8114533","GSM8114534"
"cg10756719",0.116413849953908,0.0478529713856612,0.110447467201778,0.0997681527260794,0.276421442585928,0.149868060480255,0.394319688280879,0.0606240196988639,0.108550327891448,0.0251534430119224,0.0462080151009613,0.176221933080439,0.0512754004164319,0.0819075089806099,0.0243824625283749,0.0522479546745205
"cg10439431",0.914472892090295,0.898189604521986,0.917900267540069,0.882627234813371,0.916239880175777,0.892511698662192,0.86905430993124,0.820486059652816,0.912070883460961,0.902849098963765,0.904623227482409,0.917753622940929,0.924719449869427,0.890580042343805,0.873907182144295,0.937071444857683
"cg06594879",0.808055358733991,0.792509111959832,0.734448561142925,0.888533555782539,0.845979649964396,0.809313373778506,0.785955488405758,0.70876526203221,0.810640263329781,0.87811819776474,0.772100341749436,0.801382928996761,0.834441533480856,0.771276625047114,0.801565864063949,0.820939365478739
"cg04934326",0.77723086468532,0.902721974637821,0.813642505995184,0.781868845595329,0.809277692143807,0.74568200330658,0.821164946571765,0.619921763120667,0.881156748889319,0.695318441208808,0.696988835216479,0.827403714783298,0.888575201823895,0.894140195249503,0.778519420631231,0.811088851653166
"cg01645815",0.37688169968586,0.371981229660828,0.529723901366673,0.443139951684389,0.438761128852755,0.424731796758498,0.540646484029947,0.523590324756207,0.153187175250572,0.34460953016204,0.381627725383408,0.4122859810556,0.336513184781415,0.540914131633282,0.46798020115273,0.463196553820607
"cg09710987",0.860976499467425,0.838498748607335,0.626630760080899,0.844379689961518,0.757273393864943,0.72028585935332,0.70555565981587,0.765670249879831,0.838183878825897,0.750339387840133,0.8037312561654,0.87285700191033,0.878857776839269,0.722639639391132,0.815566389617656,0.85406975446957
"cg02051325",0.808567413353047,0.755995771752973,0.910926688644744,0.823485806800136,0.690986864835825,0.773948691568863,0.765901397521887,0.692439993048713,0.818746963851478,0.763455668482359,0.745725801684718,0.791658281570403,0.88374177607767,0.837753102641591,0.796336160219781,0.809595060743042
"cg07687608",0.151596052492838,0.11990280841791,0.0821717214034988,0.133628349484608,0.251542477883083,0.204830847965207,0.372294964658269,0.03461324261413,0.0853977485278605,0.0535730860073867,0.0571099266255634,0.0999760059650151,0.0764174661654221,0.10392146113801,0.082742229502938,0.154716134780171
"cg05617027",0.19764911436396,0.0636441205362678,0.0686862307962074,0.148768540952413,0.233982630733721,0.100647123558631,0.313106169002143,0.0341542005983329,0.165483555233143,0.129551534253405,0.0940545376710299,0.016859427433228,0.0528323233755154,0.281152756494382,0.0867321053086163,0.0796538601640685
"cg26123647",0.756685963798021,0.817941828753004,0.646490754654039,0.727017496064284,0.617643279828155,0.704082088325904,0.697810127874489,0.619957786010511,0.8029851074404,0.712368308520421,0.732151377918754,0.754295857235685,0.802159336988407,0.82057430423412,0.77403970929279,0.753242725673072
"cg02391982",0.181229726456484,0.221650269869981,0.106311040089623,0.21790315788617,0.154869529091325,0.198143660036853,0.293759746726854,0.11850237240493,0.0540378390457801,0.0724462636122037,0.104270590348814,0.01054259123853,0.0546213820284921,0.264709539727504,0.127742538775827,0.122816608148399
"cg25569999",0.0467564244989657,0.0642819585675503,0.0533758661584014,0.115080394802635,0.0488958196983488,0.10321651175942,0.108469197403391,0.0368809223194523,0.0303983738567785,0.0596402458137504,0.0502257980651003,0.0835784448609589,0.0262411702461353,0.0656988474680906,0.173134391514422,0.0333345880607881
"cg25282723",0.215209885735974,0.326507494119722,0.321805306749662,0.176008233526987,0.217027675068805,0.230373928498071,0.170045423862426,0.142614951363874,0.133743568504994,0.141677515909551,0.287111465382737,0.210749554483034,0.06802215258105,0.313223156720088,0.27491415235505,0.203681284328565
"cg10380934",0.130864646451461,0.230619221201873,0.101894475051682,0.186987431851377,0.255363451433897,0.138650224797129,0.210794431971694,0.0522146239270997,0.0865216955519845,0.0718516253227051,0.0806611013408157,0.0764457942765073,0.0540880914366615,0.117820460065942,0.0539075226660345,0.0663590581046443
"cg14933993",0.151588248803016,0.0717423723889131,0.0883890813611766,0.288901431051021,0.111153313290755,0.11018373269282,0.246311471687332,0.0494169080201919,0.10710750577372,0.121508725021086,0.0513091293513833,0.146366226696173,0.0641636051548747,0.121831874138546,0.0348406742561077,0.0570548398363973
"cg19027424",0.860382828563435,0.94843952135866,0.805736563279927,0.897759841577874,0.815140364237083,0.849868963572099,0.810252947287989,0.860890527481883,0.843312906779015,0.846208748451881,0.870644928763971,0.858584083941659,0.860131246003947,0.843335576522533,0.829541549855612,0.815201500481634
"cg20815778",0.0920048301051694,0.135822519381326,0.0987994846650797,0.112629724477826,0.121764883532405,0.154729804441028,0.182894090884683,0.157231342104409,0.0880500266341735,0.0628180161383795,0.0991468338841174,0.0904378124891729,0.127669397257386,0.0876537631907616,0.123923239349154,0.0777067416981667
"cg17749374",0.125302011838644,0.0932587987838959,0.10441023775455,0.285136046521275,0.310486557389067,0.194128639416253,0.436605575961425,0.0676966697221231,0.134652560712846,0.0679213653356735,0.26088819883713,0.156266770463816,0.0801885846245021,0.379256005873801,0.196026541156289,0.194501606231072
"cg23832439",0.0552867554987653,0.0732102923215036,0.0418840065056018,0.0694012790080735,0.157754875038682,0.14571700937904,0.15547617233439,0.0448037641399079,0.106706074415264,0.0651864455230795,0.0504890680399538,0.121646717283082,0.0245619825354655,0.0598516855575462,0.0822023538110226,0.0682915484296739
"cg16405455",0.917235834365162,0.923595565713728,0.927053961491432,0.928292739418458,0.870261873412554,0.931394884131761,0.922049410891835,0.857065477826722,0.918297067461645,0.931538155290888,0.906309722755153,0.907233197196177,0.919021014848218,0.896721781357238,0.936337588527318,0.936364146971775
"cg07645296",0.086418960534277,0.0815082020969451,0.0584750684267398,0.113002879250594,0.107404071939256,0.168240916657871,0.141388772549353,0.147858328839319,0.134273510059471,0.155141649919045,0.135135573223605,0.0887900521700821,0.0491876252033564,0.0726855518661121,0.108124575888504,0.0590774342136262
"cg17695537",0.875478581017723,0.899400727021772,0.815937449244454,0.890598297521159,0.69776263939234,0.750646438405987,0.850886523993832,0.77977518446631,0.743844621765074,0.879547259296489,0.867918094501255,0.838435183713033,0.852993134800197,0.761609258092545,0.80147686037348,0.931006910087145
"cg11143876",0.169829492577672,0.105729707343593,0.0995485483620382,0.147580099974279,0.179301774054717,0.116312040559523,0.269524513961657,0.0729891652616981,0.144562414178728,0.0934563948840603,0.111059866116665,0.118865250804091,0.0541640121625807,0.305163751357771,0.135255082177838,0.0927560251493078
"cg19440115",0.294870647260707,0.325943428767028,0.0411760634463084,0.40171773147979,0.381460050784998,0.315113925101073,0.305653587048409,0.0753660031905158,0.344892305910636,0.103668103641611,0.114505055712836,0.394270640978815,0.161086186859824,0.315754356109884,0.320512661748292,0.242715781913994
"cg07012243",0.064944442341938,0.114545354656049,0.0472080919614468,0.351083841674876,0.142732740174605,0.135906803212324,0.234414168574416,0.104483487782662,0.064468196527354,0.0324157138210513,0.0572620048114794,0.0348250222035009,0.0162454105576563,0.13271507686697,0.088731273512358,0.0620757006221589
"cg06716084",0.101269920638162,0.0604980632807807,0.0816391289972929,0.128812750590984,0.109709477182341,0.149231506490974,0.193477574938508,0.0499745043983466,0.131495295960917,0.091812673884282,0.040668464725457,0.0419353131151268,0.0203134340250338,0.118502243667685,0.104067987952949,0.121043166694138
"cg24826610",0.106301739980521,0.192535766739084,0.0530617992532098,0.19452566722843,0.139631792402007,0.11555640310961,0.238019606346161,0.0629196881918167,0.0649450320027698,0.0415948182044508,0.0668928966233605,0.103663303220453,0.0834588846948523,0.122601577811607,0.191789543449073,0.286161351246749
"cg00887936",0.765106474808397,0.688600258097358,0.694683138203896,0.829183435531871,0.729007851888892,0.66965811958141,0.733964348628793,0.720985880253668,0.686460650719814,0.758872845002895,0.810480747474462,0.794275163820551,0.803449995458069,0.786028950489313,0.815223832341085,0.647570260266428
"cg04402575",0.218252458595532,0.119883866138797,0.0956135449724477,0.273751301264658,0.124342838199536,0.157134100821183,0.202506973389527,0.0478806452104297,0.0802120725333276,0.0240003813847985,0.124170140831475,0.205569893900513,0.0131690091405939,0.34895287081802,0.0747754057054257,0.0585174927592481
"cg26534812",0.193623523483859,0.247920311823754,0.357431741993484,0.268074609327299,0.344647052567786,0.299251683673218,0.253023682388303,0.182938815628754,0.22780167352949,0.158957295352882,0.286920264317745,0.288152656526799,0.0858720274927014,0.210833938936262,0.122121792507279,0.190243302277035
"cg00904548",0.127003196726565,0.169890155601279,0.0660867657276202,0.141113485148435,0.26159246033262,0.188621307878973,0.257080143304182,0.0346603299145707,0.132214241646138,0.0747126081698244,0.156886101670821,0.035715501244634,0.0361528936704476,0.170163792979854,0.0502229218946307,0.0611913767128004
"cg06780308",0.0358256350171762,0.181473274264544,0.0929373568262434,0.234706783450664,0.133446429275779,0.203745385735732,0.308105274275003,0.103005100505698,0.0846794439423898,0.0996475573241927,0.0947589410721053,0.103440469078501,0.218854917654477,0.13619536252445,0.0396395507680048,0.200669930944251
"cg13578841",0.0545577592519539,0.145741709652607,0.0990661030010568,0.168317503434448,0.132132435961998,0.2716780240229,0.215785466611944,0.0790738977052388,0.12331873734539,0.0897654339980407,0.15259890029582,0.122585830061845,0.0530326188903995,0.0777580885409417,0.0996840722994031,0.113890489459924
"cg19057304",0.048257121073934,0.18430783943891,0.0411090824144887,0.104920659430687,0.143300783809807,0.105885900498443,0.103540233307827,0.0799965722609406,0.0445428647744499,0.0692430880315403,0.108817310256753,0.0786173762499899,0.104089358883479,0.0751374301207005,0.0695538505264491,0.0783850954408495
"cg01141891",0.175392329407257,0.114155316983849,0.149322920754519,0.206219766306705,0.122933571954806,0.197861105327641,0.27925789902466,0.117914951827665,0.0814242421026951,0.148684321486443,0.239642572324137,0.0903985656316397,0.0308410418569424,0.138327876236817,0.351513066697058,0.0836500165462841
"cg27426267",0.831861606137436,0.846016408567431,0.90872106013877,0.89756432675448,0.802141729098893,0.760077860694964,0.762235861825718,0.969431510353736,0.887040525612575,0.810706597559217,0.753824530981291,0.860363787858127,0.90881078688615,0.861745095925198,0.896239205038639,0.909872106293133
"cg11722504",0.897982477685345,0.695802416970063,0.889031851200123,0.896618851002584,0.746306703442777,0.822752913374824,0.887697437590955,0.869734205192642,0.839977404828682,0.907789210045754,0.877278856130456,0.863598263370653,0.914701576497146,0.90154483592224,0.894005190984282,0.865673914224832
"cg17265898",0.802243476355047,0.880240339450811,0.871751808112354,0.831698761714882,0.78322747178516,0.799292910383515,0.803326551582805,0.751409595072779,0.738746062433484,0.796370771179861,0.752253646212974,0.844035706985114,0.837194904360097,0.779458951735602,0.816712147887645,0.81014984513071
"cg16766576",0.135534126496656,0.109242368022456,0.0506880333887563,0.107216935294987,0.337840635083863,0.122424776539583,0.339345164485586,0.138502203299015,0.103196876311825,0.265419468023522,0.109861663828667,0.0355351063309041,0.0736067382224687,0.133103579500328,0.189384053551672,0.0821703950890678
"cg04244171",0.824675316467642,0.867094693769952,0.818414166323,0.820901489146652,0.848997571375746,0.861104475218966,0.861249105196393,0.787817470953599,0.864066797591109,0.854590684492916,0.892690438667694,0.814334039549541,0.811229045863839,0.829514481370136,0.88397257083802,0.819401672046625
"cg25724460",0.253059218944741,0.385726177297643,0.165755888503725,0.367330954346384,0.386008657125731,0.23147503298064,0.370530737092214,0.3102930136729,0.236845145166572,0.18282044201588,0.347623595662737,0.178357178651466,0.154843348840426,0.268356215700808,0.286295713535143,0.269103245271254
"cg23222808",0.909523099379467,0.959617029168249,0.933509001281875,0.883711984405645,0.84965703598241,0.877269987757457,0.783845933679962,0.944951131906313,0.895637159285818,0.903795332495067,0.842021885266287,0.901719454989991,0.911427417464024,0.928765434877166,0.813425001764353,0.940584765610504
"cg24452169",0.630120026572436,0.671581728864163,0.601229205834138,0.816436029346645,0.519075800823869,0.615439295145826,0.584803648625458,0.291962315986735,0.605519355453112,0.615923395651788,0.54142790103698,0.55529394887681,0.570443426325631,0.675344865069154,0.554021189913852,0.669992462433871
"cg09489811",0.064193974104905,0.0464982427639102,0.0353983262808687,0.0888825482088464,0.106259636777047,0.104134445814441,0.208420687974554,0.0789478848144081,0.0578573120814321,0.0764231449526759,0.0727583628233337,0.0797176765917087,0.0491689618011127,0.0676793124186427,0.065335717805192,0.143246410883941
"cg21347412",0.058858835022816,0.168211424869975,0.131567226269987,0.204480577496079,0.320834463050096,0.222996886014889,0.288800846496282,0.0560157283599838,0.291179784773291,0.0880169820932066,0.0922013472187384,0.0896973977539138,0.164610328274165,0.154765940514463,0.107308918776843,0.0998723435844701
"cg01076059",0.834889635392089,0.721338107296027,0.749877252089086,0.669062250181247,0.755748410238453,0.754780158747758,0.85369068993088,0.655595369003088,0.763911006350778,0.817786206340535,0.768055864106042,0.785456305429025,0.829745008053483,0.816719793113399,0.738478419079989,0.75222968425688
"cg10170306",0.788943407117879,0.923050114613793,0.775292481192922,0.812104233994736,0.692572037748009,0.711726554871924,0.668573407585643,0.864613100357579,0.722192782022403,0.872648766585558,0.715627291776043,0.824469496366068,0.884657982480976,0.798860048084779,0.898172312968613,0.7524243743071
"cg09854092",0.87548299230223,0.903521012463761,0.868222437301709,0.865623861076007,0.890267225460477,0.842169549516206,0.777701468202356,0.86486613799096,0.850043256895288,0.811685066683787,0.775177760777501,0.87843801559919,0.833907603328616,0.915033431170537,0.881973220680206,0.890851838056234
"cg00811701",0.842181990712332,0.804039931621375,0.624463631291206,0.762801492116316,0.750942590758121,0.765148063809788,0.808413599181919,0.699017115226642,0.838940598128005,0.819703926610017,0.672335062390344,0.727657798291877,0.766926582864928,0.789482875694539,0.79376524702229,0.73914132197545
"cg10918326",0.19043128197418,0.177339982650384,0.0525250409929205,0.101929428521784,0.232364813211824,0.275506396606424,0.195405552540805,0.131735371973267,0.129584788729198,0.0539068624805604,0.114084624124115,0.0811719020588678,0.033012870066302,0.118920644557478,0.131921293251246,0.0814581517053595
"cg13241889",0.161692277412239,0.13460765255591,0.100827022506446,0.132208133236588,0.181984646951491,0.206878318218756,0.330810332157367,0.0752895962014363,0.0827608797060532,0.0781989628863539,0.129986398934916,0.072328747440188,0.119022673325117,0.0733268740093366,0.228244781612336,0.150199109766828
"cg02242527",0.0324451613937167,0.058183681625238,0.235451033399389,0.145840560913257,0.141399343051571,0.123875000312097,0.206141732737014,0.151794801997053,0.103705935760731,0.0794291220040413,0.0427607386689089,0.0794125744569845,0.028549348478219,0.09674257900507,0.0800239891407303,0.0928381062019482
"cg26853487",0.143884526294501,0.108350559818284,0.0632952532526062,0.162970251595202,0.226187516523137,0.098080164466907,0.222310489388842,0.0571385853196461,0.0969570076824108,0.161997966413727,0.139122103984072,0.0795941167777602,0.10603615987251,0.15208746127316,0.144166950212991,0.256247236990759
"cg14851204",0.400694251412394,0.302038528786411,0.683466448264325,0.432171153957041,0.549486560852019,0.408304929134758,0.434832022836483,0.226185995315065,0.497031623869678,0.149416360270054,0.182734811603387,0.484689387073439,0.186468840529995,0.52027584081169,0.24062700337594,0.139172575650191
"cg11521353",0.101458751725802,0.065148783292205,0.0942689240228817,0.0739538945911651,0.0880010103363039,0.114771723548699,0.103486657600115,0.0360450263384342,0.0680805485033511,0.0435421552501311,0.0733321389330126,0.075028594759622,0.0376461955762498,0.0648376929212314,0.0727076991986969,0.0487193677625964
"cg01106056",0.0942021261358769,0.049401407217831,0.0684869278210839,0.10151754948565,0.188633705039753,0.232534527628058,0.175218817720729,0.0422526062207096,0.105143883256344,0.0251632415497491,0.109135782151174,0.0360187828921897,0.0284820762258601,0.0479920802670597,0.0653243800002603,0.0498250440121808
"cg06878499",0.853838612459629,0.863856979180008,0.884966419466062,0.833196703632576,0.795103707976226,0.869763046913074,0.844189788674672,0.863522528042788,0.89509726540238,0.900114830600634,0.875392705582697,0.822810467114455,0.905875730505446,0.855189531851878,0.85789425346523,0.899525363290411
"cg13390503",0.0211891738988319,0.0257282677739689,0.0658236972457631,0.0803722608294755,0.102027309612814,0.257087423420241,0.265235656216808,0.00498906561196875,0.0561920378380512,0.283457893031202,0.0347820327096197,0.0220017705324398,0.0725774612415034,0.130709962010935,0.0299412733563922,0.169878379287496
"cg12832418",0.51602765819392,0.663886354308804,0.483498785949812,0.513428713300491,0.503435871242655,0.315700912543136,0.52826091776736,0.343692311333181,0.478096149748347,0.403527247149319,0.479716156768371,0.698322779978882,0.644106308795829,0.566052322197545,0.686798948728702,0.632850047054032
"cg20401985",0.47562263158917,0.606736746205516,0.174790785163975,0.46936577491716,0.453203814678699,0.141517652383082,0.40733196128697,0.470112186686286,0.505891525968687,0.547065422014133,0.352258922893719,0.439559826949848,0.477546818126323,0.561060911695907,0.421978807319545,0.396020898066377
"cg04641947",0.144681450382341,0.163416593258689,0.140197868897286,0.0874544886615233,0.250717339297138,0.137863671126269,0.194618565267395,0.192314164282902,0.0922186640467768,0.0927656338310083,0.120254150267539,0.199490239003549,0.146782664701849,0.100558023658197,0.0918661750266532,0.119183013872577
"cg01724319",0.28653566282784,0.142446157265777,0.529701691226842,0.217295538256348,0.293475040261914,0.364665107035765,0.474061463733666,0.204331443874533,0.288252511351096,0.274168080872144,0.467475465900827,0.231727496060839,0.0434472517884333,0.134208025033695,0.513418067102207,0.334211834945703
"cg12509026",0.0916394729349767,0.0397751265298988,0.0303761775528218,0.152413176014113,0.193705867020827,0.106210493354591,0.2407972330621,0.0532559449553335,0.102751078651428,0.0707235955981599,0.0284599301768548,0.0243777155878393,0.0544124475733011,0.0572864530976166,0.0893405845751575,0.045498978206501
"cg27601695",0.593743030556592,0.542379176437922,0.540493158323025,0.611608133393403,0.504073460731027,0.586589855553401,0.59228668908654,0.507719793595588,0.600446973208596,0.463989993975641,0.550018725262157,0.611692483979195,0.456082096461109,0.626697421826627,0.652469172176482,0.684028339851102
"cg11644370",0.252856692078287,0.12190544032311,0.108373762624175,0.338154493187994,0.145376619068343,0.197295730406429,0.255983427267123,0.199703893783271,0.0795710410869227,0.0799649332293192,0.157620927757776,0.137802852148069,0.0255224003779615,0.122322258478879,0.0952927381028539,0.0550661171860511
"cg20700386",0.150306292058872,0.113262892726017,0.0514194098076979,0.152539886443403,0.217121234750753,0.130880870686791,0.286562998565423,0.0318042712823993,0.0332142960030516,0.040086309419101,0.0777503284623955,0.145451951675614,0.0288477646548287,0.269421267420347,0.0278083633165113,0.0488304064649836
"cg11835024",0.0773554256025075,0.0970996850030073,0.224556367701273,0.216331481443708,0.144513448338714,0.086940402020279,0.175708749424147,0.135603301173064,0.107611746023416,0.0735360348652905,0.0992363656515528,0.138620385920769,0.059224993227855,0.130326671948814,0.0792073526276722,0.117271326362722
"cg21289714",0.219703120622027,0.0681070792842712,0.10606769829962,0.324420512647118,0.275850139793437,0.287702988190259,0.354157805007022,0.0956770589672891,0.214949388545197,0.115538725883335,0.248274065404144,0.130017503750241,0.0928730305785235,0.428939636019889,0.173879966557788,0.258405132500586
"cg14754556",0.210902360254773,0.0262449722456768,0.204432958718124,0.168003880030835,0.165884283213846,0.103641812125018,0.17807541387174,0.0483832618234896,0.0501503079552402,0.107552793102815,0.0545620382930347,0.0814192011201144,0.0106027378600279,0.131765550924057,0.112952993772859,0.117708260114476
"cg23270523",0.656120715979646,0.588684673198966,0.577530542550014,0.581014999838215,0.608919787563302,0.593609243928266,0.602624434076526,0.575667490628399,0.736561885866977,0.722725168039777,0.573680562569079,0.666963411265549,0.603011644615238,0.529708449642034,0.759765532210135,0.699813016535192
"cg09785228",0.0666130882079955,0.0707098184848225,0.11466282074457,0.14529875244433,0.192289718195619,0.113931790505134,0.287390591408063,0.0360038460202797,0.0616157640882413,0.0929501507754645,0.0975756203859499,0.0804856641791865,0.101992647601805,0.182015115889356,0.176001772099205,0.0625075490688124
"cg26122129",0.23367799227892,0.0588263799894111,0.0821243889798775,0.129099760869227,0.193405407314866,0.116996225825194,0.290122248397559,0.09286290164139,0.0946798736481442,0.0452849344232095,0.0859355283786581,0.0621806361554588,0.0562590971104636,0.0637818388021379,0.121114535802502,0.0425941926963119
"cg07448015",0.111491967681429,0.241057402677284,0.0984994570431631,0.236894285090364,0.260355277094878,0.126362463179735,0.249075997435062,0.170094199095232,0.0807369458987112,0.0744004657182293,0.132777754196976,0.0493238175558857,0.0665736442585712,0.0656470803105164,0.170153575823987,0.0478843795749897
"cg25784359",0.182959141935601,0.124769700945971,0.235082607768554,0.22878229380137,0.277874675220304,0.253792207727859,0.286399641518602,0.147954705498689,0.119986289182621,0.146399305525138,0.0894417305541199,0.0619679302954071,0.0560315110357914,0.117397747367682,0.250305473205837,0.0712582693500868
"cg18425140",0.94038976775405,0.961644146389306,0.899844340383293,0.948149831869215,0.920488509478735,0.920624475566368,0.910958049962964,0.919604265979559,0.932907662996577,0.941697098324128,0.935012863525055,0.941038157774209,0.951854330864176,0.94541058649796,0.948264068293564,0.953941719612157
"cg09493701",0.27044641728832,0.253404915025437,0.147674034946035,0.230500501679416,0.305860202867285,0.292518451607937,0.341255963997631,0.250802772411124,0.199564622976369,0.191350588583106,0.245268518481929,0.136825901523675,0.1773178712985,0.17069864051825,0.137772892534084,0.258193455224366
"cg07997221",0.289780493317402,0.313336590317674,0.476190380133133,0.281234948014996,0.411538068571358,0.41172720039109,0.467146998507283,0.460988934116332,0.128751354060284,0.526106356597238,0.444275261666401,0.22025673173485,0.21947624687436,0.307274461262417,0.558600041936064,0.275473955231013
"cg04576058",0.0962795445689828,0.190710062834155,0.134604875545209,0.187331820555498,0.278253404102329,0.126258855450347,0.277757734800767,0.146091694928156,0.0528691891122224,0.0535162786713461,0.137727530743158,0.126274898948589,0.0249844462824402,0.0363293971875355,0.179179356866529,0.0200145995741025
"cg03451072",0.19372897194715,0.073586669296611,0.157063595707419,0.437766923016769,0.324320225656553,0.30908879754136,0.411668005405404,0.247131349150345,0.154527472097051,0.0872448567231265,0.146687859669762,0.160527944902201,0.029896874280528,0.0602460318122578,0.110861293526185,0.184404426001838
"cg27485152",0.0410027474143171,0.0726003450217226,0.159286779598007,0.120105473957302,0.337781887605947,0.12278158935558,0.303493750705412,0.0254433379390582,0.0958654612498004,0.0257020693779549,0.104499854881092,0.0487224079541599,0.0560219932344055,0.349226734325072,0.0861576481394916,0.114969182655821
"cg01770400",0.0695528338630075,0.0910068674862741,0.0653614865504892,0.380281380383201,0.170473667810006,0.155986053857902,0.379280178390731,0.0356597458383773,0.0576079464230753,0.0494402587819051,0.0706688208068824,0.0506992170943225,0.0242810488433702,0.0972482582743939,0.0625544854086779,0.0214726047399081
"cg06685760",0.188869879781972,0.52150455255675,0.210306403024767,0.24325569523491,0.329618024241985,0.264075822802414,0.315859695581466,0.018638011179355,0.102143577856851,0.0418116525489044,0.109137042361947,0.209473343965604,0.188105754989789,0.232315575934381,0.0962331948578556,0.114958902242627
"cg23925173",0.947703232118281,0.9553567207821,0.943828831088468,0.875228261664921,0.912725478633533,0.918433526876127,0.899313836778783,0.951705590067659,0.949065351323084,0.927690665291415,0.93146626908303,0.955810885516465,0.956563167303436,0.926631913003638,0.89125631835163,0.966966828915664
"cg21618852",0.320961433235085,0.141408713625616,0.198172982835716,0.412849260315384,0.177118012774486,0.17633602225995,0.252455452463662,0.0766615799684048,0.170677557067326,0.103421821732493,0.160050365775147,0.127207177835846,0.0732843472626399,0.305359732610436,0.278215258826387,0.236404469354529
"cg05876737",0.781612875907289,0.894493719622218,0.738015867613239,0.807052510656569,0.780033168903146,0.769002346835084,0.648127517118207,0.829007000507052,0.821858929444078,0.811392615440235,0.724156883449183,0.858853859092159,0.896556515322028,0.856384603849547,0.815211307316596,0.884955791877727
"cg16286874",0.73432669547054,0.616210142473255,0.4402087440095,0.612636027351829,0.64991318959173,0.609163877740598,0.620123329927503,0.576643621688779,0.63131709989685,0.786365792357414,0.545719263502721,0.610055849917759,0.751271722262619,0.706636578514178,0.649473964831875,0.710090669949441
"cg22364973",0.255210942672822,0.194008391308654,0.340067057761426,0.208951292708578,0.357274640440194,0.319331452456387,0.439144915366351,0.212369063188848,0.252366597562948,0.156494417183283,0.269376553643307,0.301436773709212,0.263804967545039,0.293954372153378,0.289897418923782,0.360278336970364
"cg26149550",0.854458936705296,0.790988220119723,0.850622319941041,0.797778610015783,0.797887741104618,0.817993848920886,0.73009100900492,0.819366098763733,0.798166819108665,0.835107464163641,0.744111568989557,0.811027334529382,0.806559710663918,0.861225052205646,0.782917556066203,0.883618591758766
"cg16478279",0.159228986236301,0.394445186871094,0.237506009291505,0.137882966875013,0.174633937883542,0.269545701391936,0.14517830927029,0.368188413892595,0.11154089967427,0.184434281134468,0.436907295001506,0.13366140991686,0.140965719157005,0.358905627476696,0.33146927571378,0.0787944494346132
"cg12520140",0.0923723792001003,0.0598208464097942,0.256242082178379,0.186722151300416,0.218414450028237,0.229880766292885,0.227997119325008,0.0324425870109966,0.0681482122708064,0.104192564127483,0.238832114097296,0.0569177656952466,0.0483300268935738,0.174113928526849,0.225094719822501,0.0849737423231132
"cg19347751",0.122335771652325,0.0946241961438202,0.120812796491013,0.123114528803024,0.0583935726711706,0.155339686510874,0.0794925764285264,0.118469436775436,0.104977664581253,0.0867328246822449,0.090162171309897,0.0400646410489763,0.146098823662943,0.120981256915165,0.207321690934824,0.104301920116055
"cg04735370",0.0652648189868439,0.0530345989730588,0.101577609164832,0.232141030324757,0.0867737041603331,0.0807821942340059,0.178218994612588,0.0577461970658336,0.152845081599716,0.118589250196773,0.0596364899556537,0.0491590370508304,0.0596735180320092,0.131605898028515,0.0814879578726128,0.0539819206349615
"cg11501873",0.0961762443991564,0.0824941037588695,0.0883419027490594,0.188918229566579,0.272101543186288,0.200341875340418,0.209546815270775,0.0234296658335168,0.0503632892249002,0.0637507240010209,0.127800694923947,0.0839341944100745,0.0785005476356904,0.127897950513065,0.102111453842428,0.129114994821126
"cg16764781",0.840370724611734,0.774628450941398,0.72549311260662,0.858915030321832,0.80167001983638,0.857077070503344,0.844882081349295,0.768576444693781,0.724938835056215,0.832826064106133,0.840008825351164,0.821757394099818,0.752984256221141,0.794567561963166,0.830460626775099,0.771520351482188
"cg16014852",0.117735948326811,0.177308651323887,0.23538798183498,0.187378573203538,0.183310961130333,0.256824492509791,0.238360076081029,0.177417695027576,0.0818236855529372,0.0666796014871661,0.136369127016385,0.154892682793965,0.0776929965732497,0.116739702275202,0.172284963055123,0.0834148985869444
"cg05107149",0.174942373117399,0.087012168795353,0.0242865700347672,0.162831382756588,0.248730046925797,0.30270536320017,0.285328469044893,0.111951839612517,0.126300602543228,0.0445436581765658,0.0678307913700698,0.0785625915131062,0.0448698083434043,0.0739172647843606,0.0821408079459475,0.0662880140095474
"cg26551412",0.819342085115346,0.793334561746898,0.829218773211248,0.775607856485032,0.796971624660466,0.852104235005777,0.869699019098992,0.63177412192946,0.877747200392695,0.768910462782613,0.778131801368097,0.696490735557398,0.756491597085738,0.767558854666145,0.754172811646053,0.85107603518082
"cg14744604",0.493322712958079,0.413102731899981,0.418901286531095,0.615355496247706,0.581063881227782,0.516552200912617,0.548968866341394,0.235695278492172,0.341430504461704,0.554543416127426,0.746811790295632,0.643404817560793,0.623739252868626,0.693207073499297,0.539605272496442,0.424697333991825
"cg23515223",0.134818893865953,0.284210613505649,0.0943992426912054,0.153427558347653,0.26037930674061,0.104493960960976,0.396082498113833,0.160289527407515,0.0964853691649693,0.0660266873702061,0.136528538834873,0.0792398440878009,0.0682946176146798,0.0887991804953542,0.0708819311068926,0.0823191900360229
"cg04790755",0.318340294803399,0.309628373662305,0.267870878474488,0.473576713853709,0.280562716129063,0.367199695476037,0.347794221108503,0.163432851220331,0.258008437328677,0.274565687744558,0.406823504899098,0.426702528457762,0.275406302841319,0.291961422868617,0.366692982495183,0.377345159636833
