"","Delta_Beta_Mean"
"cg13600622",-0.137999752667162
"cg25306257",0.176867652341189
"cg09247944",0.0304961833043308
"cg15161854",0.0708671099766489
"cg18327061",0.0410154206892743
"cg11056055",0.0956936214723385
"cg21453303",-0.0416567981048832
"cg00224686",0.10126329766734
"cg17633611",-0.0551988278599657
"cg24180944",-0.0860333004074017
"cg04247717",0.162143673528938
"cg20136951",-0.0393676401153994
"cg22652741",-0.120522526022969
"cg25986631",0.070317160154256
"cg03470220",0.166997547055121
"cg17919849",0.113762963633602
"cg04336660",-0.083163348305119
"cg17727784",-0.14025128498925
"cg06252441",-0.0801385478321833
"cg14346774",-0.231677123000309
"cg10469422",0.0267354026915982
"cg25754956",0.050896951529227
"cg06325595",0.0796680480266841
"cg11769332",0.0247259456577754
"cg07894669",0.052780386129224
"cg07854954",0.146206009348439
"cg13234260",0.0434712134179103
"cg15928247",0.0615826079584696
"cg00133624",0.162476703723755
"cg15701395",0.100955119472399
"cg18584736",-0.0566091834805628
"cg05591911",-0.117644396050566
"cg17131837",0.123034116228741
"cg08006727",0.0341342342600913
"cg19490026",0.0838949167259133
"cg19786648",0.0421974155602991
"cg05129081",-0.106337197674503
"cg07607269",0.128849445311372
"cg06415153",0.188104919606347
"cg02153172",0.0619515377760108
"cg02273944",-0.0512072884458251
"cg11979303",0.0729854564159129
"cg24305190",-0.138412830966466
"cg08450323",0.184860832629444
"cg14129729",0.110085457709327
"cg12549366",0.142122575543113
"cg23788374",0.033405621904408
"cg17753365",0.0755441076423408
"cg12049992",0.0210374209207788
"cg02472264",0.172455429400231
"cg00810040",0.209617040820498
"cg13207339",-0.0750723298064965
"cg14351287",0.0285745525692858
"cg15467116",0.0907203812749469
"cg18161025",0.141431486813559
"cg25369211",0.0897187896515715
"cg02210466",-0.0884952077561881
"cg01901434",-0.035673088908219
"cg16468546",-0.105981500812026
"cg08822352",0.101291413027982
"cg06540372",0.076761963472986
"cg15351214",-0.0803165183426641
"cg21012057",-0.0792578953373845
"cg27027226",0.0386264764718788
"cg17085171",-0.0528072474881859
"cg04643155",0.0245800549930146
"cg07812904",0.0599926098095581
"cg05871461",0.0375995091509789
"cg00623396",0.0759476975245884
"cg13606495",0.0731462319721437
"cg09269170",0.0698049802451797
"cg16768376",0.174944137960437
"cg07104706",0.0385544140587276
"cg09913824",0.0897340129311468
"cg22513355",0.0589650250584884
"cg09337641",-0.144766040310641
"cg15882363",0.132208420674082
"cg15345355",0.0360226583847328
"cg05200694",-0.0978041050072911
"cg06970082",-0.157141960017464
"cg08104512",0.134656985261919
"cg11931360",0.0367627470868449
"cg15103625",0.101874898751533
"cg05033607",0.0537675938523349
"cg06785850",-0.154025722901105
"cg23825512",-0.250087115576866
"cg10793758",0.043394298213046
"cg24390932",0.0407873903797864
"cg00763200",0.10222890986153
"cg20973207",0.0455076245962262
"cg10651775",0.113585383487138
"cg06040071",0.160537352554131
"cg18240724",0.0538902451554216
"cg21494451",0.0555494300265595
"cg03414456",0.0538163975204934
"cg24971178",-0.142212550393924
"cg27356296",0.0542763473333288
"cg17311132",0.225739723073686
"cg11782409",0.032414290580629
"cg07862526",0.10770953254822
"cg05142081",-0.0640526104646551
"cg10959198",0.049933032993205
"cg14011933",-0.0400024803589117
"cg09695307",-0.0826889679826601
"cg09167951",0.0560773549958047
"cg01899130",-0.218921014505691
"cg24134292",0.160806240687836
"cg04074518",0.0457116802298968
"cg20311601",0.0555772434922126
"cg19629289",-0.06902502324228
"cg17086092",-0.115744474947515
"cg23721532",0.0690262953863145
"cg04230325",0.0798520909950843
"cg03152428",0.0662693783463044
"cg06850158",0.0832761414172074
"cg02740487",-0.0831028457690037
"cg11966057",0.092051221841541
"cg04628320",0.12915611345705
"cg04481045",0.0218251210179049
"cg25701784",0.0743347762109269
"cg20767212",0.0891427872985494
"cg06521051",0.076178440177228
"cg25570495",-0.0816716655388747
"cg11886031",-0.118683313416354
"cg15999311",0.0533301583971868
"cg23026754",-0.167666633382753
"cg12172721",0.174228765180383
"cg24679348",0.0573175609870402
"cg22824890",0.0881236574846225
"cg08458353",-0.224780648739111
"cg04441405",0.138696434362429
"cg15826891",0.24937517589858
"cg10837482",0.0604948416544661
"cg02899438",0.159047283878606
"cg12058064",-0.0535219319383351
"cg00674573",0.0809177295628743
"cg04583115",-0.198613453225376
"cg11511670",0.0678250279393543
"cg13456504",0.101092875883014
"cg09924848",0.0390084788048766
"cg22132520",0.0787575928454567
"cg03870448",-0.0988419393389768
"cg22013747",0.0869330320957862
"cg03543603",0.163553357789817
"cg26019523",0.055496817697363
"cg02630278",-0.188352473665979
"cg10944441",-0.0720506141977303
"cg27131500",-0.115942936399375
"cg27138646",0.0908695678852369
"cg16734981",0.12894056034162
"cg25201124",-0.0307974410469654
"cg05978318",-0.0738841900969287
"cg07614473",-0.161407103576851
"cg26228859",-0.0965023450573702
"cg16339669",-0.0614882870857727
"cg02508881",-0.135873237407341
"cg26662732",0.024295279970473
"cg09033127",0.104933689482093
"cg11770816",0.156046146325787
"cg08433288",0.0876228298013589
"cg02773275",0.0795023383581575
"cg04004607",0.14933484348637
"cg05113586",-0.0716641392164775
"cg07690455",-0.130477913734241
"cg06864655",-0.130615172142979
"cg18206174",0.0562300570612568
"cg12590051",0.191422280716052
"cg10970258",0.092447106591568
"cg12981571",0.310684847019591
"cg02637101",0.0435087308590931
"cg20199689",0.166069428602003
"cg19526353",-0.0893795497954658
"cg27163383",0.0484184658865666
"cg20423717",0.132427055663971
"cg20769455",0.0548504449327557
"cg01158057",-0.109215825718873
"cg09186818",0.0891451897315863
"cg16449687",0.0999925132752481
"cg09611926",0.0593020682326204
"cg17862837",0.0372937987512231
"cg27490099",0.0947725970282502
"cg25388738",0.0224008995971877
"cg06440361",0.101237280380619
"cg13786083",0.183215269746907
"cg23154281",0.101080665432902
"cg03151529",-0.214159383028639
"cg12367009",0.106459832888274
"cg06317507",-0.0961659210125762
"cg11362622",0.0876272838374369
"cg03241448",0.0866790066104493
"cg00043364",-0.086488982426947
"cg10872931",-0.143538125049047
"cg15037963",-0.144320143816935
"cg06064379",-0.0525980097692821
"cg07891854",0.317455805269607
"cg19646504",0.0658426844480576
"cg04425944",0.0819461177157717
"cg23706743",0.0610627806020333
"cg01207337",-0.236866709168592
"cg01194674",-0.0596911478343196
"cg06594255",0.0813131968533812
"cg10035270",0.0348981558274453
"cg20619808",0.159465434672913
"cg13912791",0.106201614636332
"cg27028796",0.114330466989976
"cg11625986",-0.0600463944208356
"cg06436382",0.202712055322351
"cg19589396",0.184740429184446
"cg26542383",-0.0900745177099142
"cg24555980",0.162593648391704
"cg20560536",0.076660642592182
"cg00009196",0.0771743602994784
"cg21423354",0.0381158191689741
"cg04004749",0.163155307062278
"cg26823003",-0.0777873255869393
"cg26161966",0.167710486018128
"cg13806103",0.0388352822129587
"cg26413448",0.0267944078455641
"cg01163366",0.119256034656693
"cg00122218",0.0678504758964136
"cg15494558",0.166259476592357
"cg04685127",-0.0486202306952799
"cg09374015",-0.0600912402500167
"cg05231925",-0.0656828199873095
"cg24324628",-0.048577597162444
"cg06788394",0.155480868515094
"cg01838997",-0.0214162299464905
"cg19384905",0.111500999799685
"cg11539296",0.0980304033496076
"cg16127900",0.0733025318850285
"cg03040821",0.12188099639064
"cg14933412",-0.160433774257372
"cg11781091",0.086229152673351
"cg07620533",0.108648704237594
"cg23120942",-0.0202469443370486
"cg09175382",0.0429164982416751
"cg01811076",0.263915233713809
"cg26954751",0.0879287966395595
"cg16881891",0.0261229778028716
"cg05195559",0.123273898914785
"cg00924757",0.0738476571871277
"cg25565014",0.123440905178473
"cg02407372",0.105758815578402
"cg06937997",0.0603173689821631
"cg13340898",-0.0739008655128394
"cg15427796",-0.102828244556857
"cg22587855",0.0598296358040538
"cg26149485",-0.0545251768630603
"cg13992911",0.069181027004813
"cg25671883",0.109873003782284
"cg13356133",-0.0814205524840637
"cg08191046",0.0325889677512432
"cg19581793",0.114650991586843
"cg22715321",-0.0726408064635812
"cg19569130",0.0470244967046036
"cg11360925",0.102236301592267
"cg08953545",0.0582763672918905
"cg15674937",0.0613967560785121
"cg05675514",0.157637535012793
"cg25130349",0.0880170457879009
"cg27251814",-0.0838259016676607
"cg26989674",-0.276648500479762
"cg05954551",0.270383396255961
"cg17181139",0.0643164757263063
"cg00350158",0.141419372797743
"cg04399673",0.0585095688864935
"cg03513986",0.0868759837980098
"cg19872222",0.0368298911474317
"cg02822766",0.027681525927695
"cg15160664",0.218681650986533
"cg15198407",0.124287980526694
"cg13058710",0.213044426334347
"cg03626813",0.0876475425914533
"cg23225345",0.10948092836035
"cg04567724",0.107353667829048
"cg03892103",0.0276714814436633
"cg26536713",-0.0826587299931792
"cg10394294",-0.226846444626978
"cg21914362",0.0751278699676721
"cg10474435",0.0582877528634735
"cg09760422",0.16011819843106
"cg09020378",0.0918263239777985
"cg21788295",-0.0369508233111249
"cg13187734",-0.078152793967307
"cg07730173",0.0599946227030773
"cg09723824",0.124932842090824
"cg18226972",-0.0868981902794019
"cg12377223",-0.103575304621842
"cg12005081",-0.260512944203936
"cg22045990",-0.0870749463606283
"cg21776939",0.229639482570029
"cg08247613",0.143468007774657
"cg23929988",0.0831804651769123
"cg11208099",0.0951414940651966
"cg26906642",-0.0759169467367071
"cg11785537",0.189859868667306
"cg06397447",0.0851275736620992
"cg09586198",-0.164488839110396
"cg17820448",0.134700672525299
"cg13332783",-0.0616208868181045
"cg00548552",0.0524457645501562
"cg12448102",0.0526678618518887
"cg01800146",0.122125685350635
"cg13330363",0.13310802659865
"cg05372183",-0.0625505949849717
"cg24372413",-0.066329250045751
"cg25424986",0.104760012371324
"cg12944923",0.141911712871429
"cg15378198",0.0453197883713727
"cg12412636",0.030998165887078
"cg15156584",0.0317600749320643
"cg04501273",-0.0368839074449722
"cg01895008",0.0470212473517896
"cg05095832",-0.128162679556033
"cg15331007",0.0827900647110834
"cg24275554",0.14764632247055
"cg16665041",0.0483965606587233
"cg06403219",0.154227136850914
"cg04042753",0.176346132516483
"cg00750481",-0.240653144488375
"cg11719049",0.0797092942802179
"cg09953995",-0.0569729387214675
"cg10540110",0.109350429524349
"cg15633684",-0.194803360329337
"cg00356045",-0.0659374011090579
"cg27619618",-0.0502828309820113
"cg05697134",0.0400081456796724
"cg06269443",0.112656734819917
"cg26511321",0.0924286284040546
"cg20718051",0.147668012390564
"cg02660552",0.150908831058128
"cg03637691",0.0813994245976064
"cg21848482",0.0419306555155552
"cg11771481",0.0587351194455057
"cg00733324",0.0455306383167006
"cg23124978",0.0379778796193876
"cg07148459",0.129119674213965
"cg13923018",0.234994196512449
"cg15986469",-0.28072027717694
"cg06794496",0.03170058599233
"cg21996205",0.0702851510222276
"cg25623616",-0.093640808385142
"cg10186802",0.130488795666123
"cg13656831",-0.0585430295473072
"cg22025263",0.0297726453180324
"cg12711746",0.0855468876074578
"cg26297808",-0.125214029298537
"cg06271131",0.133940071378349
"cg03228209",0.0989583212047374
"cg24103965",0.209433804621487
"cg16785596",0.128363027469934
"cg20735720",-0.0685078866259535
"cg11134430",-0.134870790106818
"cg15439664",-0.0543455765767599
"cg05694563",0.227474706290879
"cg01647795",0.0780052200305821
"cg15133477",0.101483881368428
"cg11213746",0.0751570237347776
"cg05823029",0.180088654917418
"cg24054774",0.0749058652292961
"cg14261272",-0.0257484934901984
"cg27233847",0.101569630885687
"cg07552538",0.124672980221311
"cg10615369",0.0635508853736001
"cg16377880",-0.0361164654306886
"cg10508262",0.0369587749016954
"cg13889173",-0.0574578126718439
"cg14191882",0.124133464369684
"cg10358212",0.0607796925762718
"cg23320056",0.0593359211971958
"cg07336630",0.0453870742046757
"cg13936938",-0.15576922475019
"cg17548913",0.0559292305939252
"cg02029441",0.0242152955556143
"cg26615126",-0.106663636914867
"cg00533132",0.096247488408886
"cg01942551",-0.0494421332158472
"cg22795769",0.0563493192187826
"cg14825985",0.219934760533411
"cg07124117",0.0847705911751712
"cg05098382",0.0899836027264332
"cg04181450",-0.29439734017577
"cg27377644",0.169159321229194
"cg16592378",-0.138049271140025
"cg06010163",-0.0476099576012085
"cg22641072",0.158944712644155
"cg19270739",0.149360178840545
"cg17402891",-0.0464096001745663
"cg02498091",0.0340745791702973
"cg20652871",0.0833464181445115
"cg15194998",0.0935793406381968
"cg03311605",0.0457506306720024
"cg01168148",0.0823076177110125
"cg08274405",0.0945810295379445
"cg04878842",0.148938764534546
"cg08181804",-0.0799167081238943
"cg14894144",0.0392547810075353
"cg19186105",0.0754754154572203
"cg04818331",0.0599682173548912
"cg14310772",0.14449848683053
"cg26149924",0.122915703369325
"cg13690003",-0.1408587609153
"cg08300555",0.0688809668626027
"cg00663750",0.0695836276163332
"cg24549058",-0.0983303870968601
"cg16208151",0.105393264064273
"cg21202809",-0.0558391496511668
"cg06252622",0.0330405613352366
"cg22211968",0.0420315907921511
"cg09350131",0.0544188250593674
"cg01396674",-0.0952782484569058
"cg03224873",0.135613853817677
"cg18315637",-0.0569075042202876
"cg20823962",0.190174842450564
"cg02201457",0.0717594886315567
"cg10477040",-0.0635503249391991
"cg02473562",0.182598410934332
"cg09532503",0.0548744610483577
"cg02986715",-0.136902802116386
"cg13185702",0.0845044067113434
"cg08683307",0.0882673789882147
"cg13580419",0.0575203863020974
"cg10724702",-0.24435953309933
"cg02069243",-0.23468474956491
"cg22102703",-0.0539847881514643
"cg05709468",0.0634315253856463
"cg09837314",0.0987526242632338
"cg05597364",0.137023767018398
"cg24313303",0.128870779276849
"cg25291412",-0.290363632090346
"cg06196597",-0.0356036481127071
"cg19561297",0.150549070105174
"cg05598919",0.0684412694257605
"cg10555800",0.0632793080014691
"cg24307341",-0.13474405066518
"cg02703598",0.265607820444267
"cg09512985",0.0663731863670252
"cg23674533",0.211026256179928
"cg12250807",0.0265514208173783
"cg20769997",0.028018708650698
"cg12992443",0.133693062826907
"cg23075098",0.0584529125361563
"cg15464821",-0.101160268530965
"cg06374610",0.163374991359861
"cg21321626",0.0769065298382615
"cg04841736",-0.137253238151301
"cg08466983",0.10203664449159
"cg13617376",-0.264118606032802
"cg05016201",0.0408582076636928
"cg16033846",0.140772444416973
"cg05737778",-0.0589276102221086
"cg04973426",0.0990476000222765
"cg23056811",0.102287885188693
"cg17773231",0.0688245167276435
"cg07036112",0.0432481742146337
"cg19104015",0.221813373467437
"cg14254434",0.0516151174220743
"cg09838159",0.0292772329059258
"cg11375809",-0.0221684962090582
"cg03330161",0.137625516697013
"cg01372323",0.0370704291338033
"cg20669641",-0.153230262042423
"cg02020801",0.0296455455337529
"cg17240086",0.133296357822826
"cg10158280",0.0310715575941722
"cg17490014",-0.0447707664416756
"cg07607032",0.102851856767681
"cg06249753",0.0531261721190629
"cg01855010",0.0750585184115183
"cg09497752",0.0832640992727442
"cg27588321",-0.0582361020159116
"cg16024005",-0.0590002777474111
"cg20744727",0.0655416933786475
"cg15656702",0.101834450756297
"cg20173170",-0.0376345547864352
"cg26761982",-0.0430940670333514
"cg16248515",0.0751017527747928
"cg04006520",0.0506812149441723
"cg02406430",0.0711079037089462
"cg11451043",-0.109766258945302
"cg05243240",0.138499568758836
"cg20536660",0.115193613355024
"cg25982561",-0.0811865499911146
"cg00349493",0.112412646311769
"cg03674870",0.0619197430516878
"cg04761450",-0.0415635878014938
"cg05530317",-0.142047842240176
"cg00854314",0.0704553348784656
"cg23945633",0.0822406269359918
"cg10156055",0.121917620604719
"cg17753124",0.0727484473443164
"cg00444059",-0.199302724118173
"cg09436290",0.0216360971500277
"cg03872952",-0.0735027253506403
"cg13080716",0.0736239417708915
"cg21880222",-0.01989632862722
"cg12902625",0.105639076606013
"cg09348973",0.0169511471669553
"cg27319555",0.269378914180477
"cg11475596",0.0846692807032264
"cg23993283",0.1342968932223
"cg27380715",0.20590566147113
"cg07091607",0.20402672437763
"cg16521451",0.087953467742598
"cg00864691",-0.0781752029411219
"cg23789148",0.0415858244126666
"cg06526721",-0.0317606358577969
"cg24595440",0.157284847841005
"cg19477411",0.0476516626959873
"cg12109797",0.0523334850241313
"cg17145219",-0.278615660960847
"cg05556917",-0.0949916021420644
"cg06123361",0.0321130014190819
"cg07592835",0.20693845531409
"cg13714278",-0.210461763121736
"cg08061922",0.10630388328052
"cg26036018",-0.0687315506838535
"cg03904769",-0.0804925533943014
"cg16628876",0.0918500739953096
"cg05658137",0.0598019795913238
"cg04692870",-0.0664554021756212
"cg19013522",0.0603790054162523
"cg06928209",0.0985893159363527
"cg24933625",0.0944580840386513
"cg07729608",0.0593026389791373
"cg01921956",-0.230056726959986
"cg03198269",0.185993817835357
"cg17688233",0.0680607714646408
"cg27526029",0.139120230095107
"cg16666874",0.150096732590668
"cg08022364",0.192494036184065
"cg12455681",0.107205115822801
"cg06835125",-0.0895953109628956
"cg10329138",-0.122425347727173
"cg15744692",-0.200920613303373
"cg08832418",0.175387463829976
"cg01012330",-0.0194267489250889
"cg05555521",0.0804152401228297
"cg15955294",0.0637913740909791
"cg04170174",0.43589628276597
"cg02506695",0.14625809682496
"cg06429507",0.134599101516779
"cg15263181",0.0707869009868882
"cg00635560",0.0846016282606684
"cg17465336",-0.033812778671453
"cg10604528",0.023922189620821
"cg21419752",0.0777010012044775
"cg17298326",0.174396698034397
"cg14507088",-0.10903683162593
"cg13553997",-0.179395215453832
"cg10837924",-0.15690844754361
"cg18521773",0.0271690175328301
"cg17098900",-0.0249271493129396
"cg13869641",-0.0636136472598572
"cg03684977",0.0794784701933642
"cg21686694",0.106872484432055
"cg11825002",0.0655005818541054
"cg21280986",-0.112103035966233
"cg21710133",-0.0469438225254243
"cg14703946",-0.17415285309075
"cg26010756",0.230099741522525
"cg16860863",0.144964319631918
"cg04446677",0.043272468485922
"cg12786605",0.0461882289996438
"cg11633405",-0.197273290712747
"cg07341914",-0.0926173708325101
"cg16055106",0.111958257279292
"cg15633128",-0.165509205434342
"cg00218404",0.0720754704260261
"cg02106534",0.0884587916080542
"cg10423780",-0.0582129534294778
"cg13007871",0.0588478519842555
"cg06481350",0.0584920955814071
"cg12762089",0.152423831705401
"cg16744143",-0.0696424273436985
"cg00331032",0.07070250812723
"cg05227461",0.020999460646616
"cg06326378",0.0997624054385658
"cg27445792",0.0315461250976525
"cg03763354",0.0707842376551528
"cg16729957",-0.167161203977
"cg07375926",0.107929649380621
"cg20388822",-0.125675697933389
"cg16379716",0.041363067505981
"cg17794327",0.0359605832798466
"cg14112217",-0.0545892966649067
"cg22175513",-0.0914007060379882
"cg21982982",0.0612448657508631
"cg22022321",0.100448178952269
"cg18494043",-0.0451407193882411
"cg03465499",0.20834196800564
"cg10480239",0.0650092214573775
"cg01420388",0.0934859371610202
"cg01119929",0.066501609894482
"cg06981527",0.172485225499309
"cg22860172",-0.117880941796146
"cg01914045",0.179463207687408
"cg13949242",0.0519730381288667
"cg13458001",-0.117564561714475
"cg13670091",0.195563037497545
"cg20369048",0.0652943886593096
"cg14214797",0.0316462254570449
"cg13205109",0.142223007589611
"cg02282382",-0.0336769733104266
"cg00621947",0.0390816445614673
"cg03900241",0.0712202015585581
"cg09365105",0.0658787636287171
"cg10012517",0.216620812844515
"cg21207090",0.0208045534336651
"cg15739493",0.127373860713972
"cg26094122",0.0395252122601439
"cg09208203",0.0701862798681953
"cg16269184",0.0809026125213409
"cg11381954",0.052297502182399
"cg00118989",0.0346325750678929
"cg12588653",0.117266097180772
"cg07347205",0.0814531493244513
"cg03694633",0.0652649361631096
"cg24310434",-0.0368999333931048
"cg18669241",0.0853839725636331
"cg15731317",0.0358760986280397
"cg04662168",0.156908327484198
"cg02601341",0.0883440572005609
"cg08693738",0.0607767037825874
"cg05027713",0.162481598461076
"cg01128127",0.0524549883993872
"cg20728901",0.172546085512915
"cg24365804",-0.174140313067918
"cg05526613",0.105830937649204
"cg18418331",0.0854443918672198
"cg02760495",0.0650352280419355
"cg26267508",-0.0919396380192615
"cg08667706",0.122323172590882
"cg21878131",0.103586247159791
"cg07561710",0.178567001817828
"cg08388413",0.227303176740487
"cg02923311",0.0506227868413901
"cg06453241",0.0311164244341383
"cg07584582",-0.0840020259603805
"cg13998892",0.0335512932903582
"cg20616196",0.0466118512889196
"cg21591795",0.0799936752623091
"cg23931150",-0.0880896503658459
"cg23692577",0.136490651794508
"cg00486915",-0.154077400306646
"cg07687181",0.0282546218181374
"cg09091752",0.117202721432929
"cg23999970",-0.0222257383742397
"cg13335990",0.339109986197673
"cg21026358",0.0322778038124837
"cg12884762",-0.16946430538331
"cg12759361",-0.15000605876769
"cg13230731",0.0316972626381037
"cg06558158",0.203172944167398
"cg11300372",-0.175199130011875
"cg08267994",0.198138005244731
"cg19489188",-0.142223239338613
"cg08801849",0.117009141443248
"cg14772458",0.0382031902079113
"cg09142221",-0.196120588931881
"cg11230346",0.241228070810961
"cg13496844",0.0753220634256581
"cg05493751",0.0252977000028651
"cg02415014",0.0719685036629409
"cg24091303",-0.0491561877694825
"cg16677144",-0.0468019719583665
"cg02495853",0.0714638259423536
"cg07371811",0.167446362930139
"cg02567879",-0.0341365505389792
"cg00399069",0.117011838056541
"cg10071431",0.161697181295803
"cg27332583",0.0704782158556673
"cg09747638",0.0869722269666726
"cg24403150",0.0564332064015933
"cg26330465",0.265798909471386
"cg12246203",0.206758597731089
"cg23717857",0.0497561369828213
"cg05909851",-0.0649928711375996
"cg13698860",0.116529065218298
"cg18445764",0.0499915410416418
"cg07794335",0.148106522571058
"cg26654161",0.0238527378785254
"cg05584267",0.103922426277376
"cg03372717",-0.15033151060022
"cg03096785",0.0467734667797132
"cg14821518",0.0472299911760884
"cg08538771",0.0758879137426085
"cg01524287",0.0280219784253907
"cg15785473",0.0551501279743665
"cg05501697",0.0688548253438242
"cg20639399",0.060084524852054
"cg04939244",0.145205396405099
"cg14763992",0.131308527695146
"cg03967798",0.16374969532607
"cg12654199",0.017404241971415
"cg14152974",0.0468954728734917
"cg08426823",0.0492559073333466
"cg12299795",-0.117056557393632
"cg06617975",-0.210869154128773
"cg11777302",0.0320619019759233
"cg01437235",0.093468474852637
"cg25222673",0.0639553248920427
"cg05118864",0.041685689247297
"cg19221218",0.10228126459877
"cg20374917",-0.175660654224104
"cg05859465",0.156706669705059
"cg15872043",-0.149377446429453
"cg16119711",0.0691188443443709
"cg15758758",0.0545647577592901
"cg09333325",-0.0711979204441173
"cg25512439",0.104573946655826
"cg21752413",0.211044296160187
"cg12123300",0.140097317653291
"cg08042491",-0.158159943362117
"cg16889997",-0.288485824507462
"cg10618181",-0.0317178931945973
"cg03898321",-0.0661380744159599
"cg03913179",0.0629388187818742
"cg22659414",-0.0301901565442873
"cg04205753",0.113404469570044
"cg02909789",0.0627672325706281
"cg06793325",0.0387672537571977
"cg07077013",0.226411800153629
"cg03301332",0.0656526487259212
"cg02729344",-0.114187246290057
"cg13153353",0.158849032689559
"cg17826236",0.12012785077714
"cg09043250",0.101845261670439
"cg06627151",-0.290429676944537
"cg03817919",0.0677352399444024
"cg26545425",0.0482628972053776
"cg26392277",0.0972204136060806
"cg02682369",-0.256018335571439
"cg20276962",0.0622766500880916
"cg01357585",0.048114462066508
"cg04772326",-0.0362032803133867
"cg19558029",-0.138572035065348
"cg27535538",0.0781876454856169
"cg10897667",0.0889063377013389
"cg26273491",0.0969582701793247
"cg25145977",0.143737614204181
"cg05468953",0.285050649192865
"cg14631438",0.0956169837697368
"cg01043252",-0.201005819668472
"cg09314320",0.0498342945431079
"cg14142836",0.044377336456752
"cg24101578",0.179976526939375
"cg23590133",-0.0629002017730752
"cg10780039",-0.106246695613947
"cg02496470",0.161351670858231
"cg11611676",0.106072700762262
"cg20190559",-0.0345887911062199
"cg20936107",-0.136611891434894
"cg07227464",0.089753077564302
"cg25866720",0.0570371403535085
"cg15551214",0.132616258902065
"cg01872024",-0.033367070184931
"cg20047349",0.134152423845062
"cg26925457",0.0365591160309603
"cg17965730",-0.225816189166295
"cg00398880",-0.0871793215038526
"cg03217204",0.0840918841945322
"cg21255248",-0.0787930806184798
"cg18191060",0.0534513329126864
"cg06011067",-0.0807471523357343
"cg07937271",0.0448176868984318
"cg17541408",-0.122572870049197
"cg08763626",0.119683556230966
"cg09473049",0.092135233738258
"cg22586577",0.0787086302440413
"cg01407927",0.0347389223548847
"cg12552293",0.130626561197833
"cg01559031",0.0740401495697725
"cg08445992",0.129106017622694
"cg24188437",0.0752066094267827
"cg14187603",0.0793359623592027
"cg05573805",0.0457778443219075
"cg02202052",0.145079919240614
"cg21922810",0.0825171547605371
"cg15033658",0.0569708145792874
"cg09225321",0.0355839732432717
"cg23248781",-0.175275526111416
"cg01736956",-0.148643375536102
"cg14067356",0.198427483508516
"cg04009867",-0.108837217081863
"cg15903872",-0.154449631467212
"cg07571438",-0.0961316142839922
"cg06082664",0.0275133791078214
"cg25859998",-0.165156805657718
"cg04863427",0.0445968724482786
"cg14776738",-0.0184883596010666
"cg01868577",0.0302133206034655
"cg14915104",0.0412738652038327
"cg27399117",-0.103490237125885
"cg24937298",0.0946753099565027
"cg18067428",0.0622026150845994
"cg19836874",0.0566109451407884
"cg17368397",0.0515810873538426
"cg12546785",0.236673033085736
"cg27095000",0.124117341122658
"cg25817430",0.088366937445978
"cg05497027",0.085591111811302
"cg16335827",0.101213420412081
"cg07624815",0.203386592619762
"cg00193490",0.0210820546036309
"cg11854183",-0.0632256878262322
"cg13801161",-0.0379096920501834
"cg25962829",0.0961431191067229
"cg02378183",0.070126311470863
"cg22813913",-0.251210388482229
"cg27257547",-0.0406157970284358
"cg08324703",-0.166645638653187
"cg06415233",0.154612937882999
"cg16503259",0.154542786083839
"cg12329907",-0.181163406138058
"cg13500784",0.0741912934647584
"cg14441262",-0.117456152254594
"cg17559893",0.0380651281670872
"cg26905799",-0.0956815190674964
"cg13039454",0.188962145256487
"cg12006447",0.0473089329737697
"cg12058478",0.0948221678958337
"cg19860704",0.0886414788710295
"cg01164141",-0.231406713738395
"cg11133730",0.102983639767803
"cg26065929",0.0469168148140466
"cg17009333",0.0912708382501242
"cg15275625",0.0901359109072418
"cg15099418",0.163007053195157
"cg08176605",0.148309456758071
"cg15089090",0.0306582373767189
"cg04409427",0.0264226776616747
"cg09959377",-0.0529701730638099
"cg21022435",0.0359703462876034
"cg18436984",0.129680772824958
"cg15744456",-0.15566033476511
"cg10815453",-0.0365888072500818
"cg26026916",0.0675206850120819
"cg16646054",0.0449152704621418
"cg19506425",0.0394534113659265
"cg22427771",0.0605109769876663
"cg06904916",0.0463703240535537
"cg18917871",0.163980855199471
"cg04942097",-0.110090607343765
"cg26589669",0.0578689642192451
"cg04385220",0.148964586151878
"cg08571680",-0.0511944947598423
"cg06782552",0.103326608851089
"cg21839665",0.0968540055624305
"cg15404019",0.0879695767277132
"cg20571462",0.202838434485462
"cg21575095",-0.235603988954803
"cg03697143",-0.158375791603529
"cg23122398",-0.117090610070053
"cg06221531",0.0824604802282836
"cg15417547",0.066895550945481
"cg01410746",-0.110665241426914
"cg12473797",-0.169585847293054
"cg04253954",-0.0509222966592183
"cg21760988",0.0633258832966816
"cg10723695",0.0976635577013297
"cg17147650",0.0769379944455249
"cg07515806",0.0931311668817593
"cg27283417",0.190082115854409
"cg27095718",-0.0841779163414832
"cg01321912",0.103911072984848
"cg15795580",0.0745243141529812
"cg02189477",0.0744854853835328
"cg17232217",0.0979166663954033
"cg13995205",0.0319851884867157
"cg16900767",0.0434800905251514
"cg03052544",0.0988327364883009
"cg08251025",0.0648052059026584
"cg05883690",0.0449210231739961
"cg09789064",0.0866791859275032
"cg23549342",-0.0781335689161335
"cg26462892",-0.110214032635921
"cg16985497",0.125719208296418
"cg14729709",0.041994269940146
"cg15096307",-0.122318880770738
"cg13693826",0.0754441238930736
"cg25313411",0.21535247637931
"cg26639820",0.0512071107665357
