"","Delta_Beta_Mean"
"cg10156055",0.120429885845033
"cg17753124",0.0725180073854154
"cg00444059",-0.196598398561547
"cg03872952",-0.0726270203355801
"cg13080716",0.0748959716784592
"cg21880222",-0.0193192808156837
"cg12902625",0.0975697855423569
"cg15472071",0.0915017296903428
"cg27319555",0.26551662410936
"cg11475596",0.0803870992577119
"cg23993283",0.13166314948293
"cg27380715",0.203269620851713
"cg07091607",0.201261895412295
"cg16521451",0.0880741999255707
"cg00864691",-0.0733490994423034
"cg23789148",0.0411692354447386
"cg06526721",-0.0308038146987272
"cg24595440",0.15963667575576
"cg12109797",0.0519143523055613
"cg17145219",-0.274976903262394
"cg05556917",-0.0938797381235135
"cg07592835",0.204461414720789
"cg13714278",-0.207787689130339
"cg08061922",0.104373600240682
"cg26036018",-0.0676854985022926
"cg03904769",-0.0794919153741181
"cg00945746",0.0903567201291145
"cg16628876",0.0909400592773737
"cg05658137",0.0605164387563409
"cg04692870",-0.0654770801086887
"cg19013522",0.059883213064173
"cg06928209",0.0981003301105354
"cg24933625",0.0928390967898499
"cg07729608",0.0592433292561407
"cg01921956",-0.227298997897693
"cg03198269",0.183593959812684
"cg17688233",0.0675829136680362
"cg27526029",0.136938493744508
"cg16666874",0.14733662743744
"cg08022364",0.190054972788199
"cg12455681",0.106032884477766
"cg06835125",-0.0882980801581307
"cg10329138",-0.120663904187722
"cg15744692",-0.202872804513688
"cg08832418",0.173653588915046
"cg05555521",0.079518154178255
"cg15955294",0.0632479829006901
"cg04170174",0.431508168385899
"cg02506695",0.138180061873443
"cg06429507",0.132777221436956
"cg15263181",0.0727052386925486
"cg00635560",0.0883019406351366
"cg17465336",-0.0424376828084858
"cg21419752",0.0857726915199654
"cg17298326",0.171853360889475
"cg14507088",-0.108222357135312
"cg13553997",-0.177222382306149
"cg10837924",-0.155015158181047
"cg13869641",-0.06365668420639
"cg03684977",0.0788289002962577
"cg21686694",0.104800516736341
"cg11825002",0.0650698032052865
"cg21280986",-0.110598619700383
"cg21710133",-0.0472203108869739
"cg14703946",-0.171675390406191
"cg26010756",0.227177808402031
"cg16860863",0.142561978163938
"cg04446677",0.0429709127376654
"cg12786605",0.0463070625039956
"cg11633405",-0.201945726594664
"cg07341914",-0.0918396783602243
"cg16055106",0.110406482890726
"cg15633128",-0.163018632279535
"cg00218404",0.0719646713163829
"cg02106534",0.0874095483885208
"cg10423780",-0.058111223855462
"cg13007871",0.0590588950857937
"cg06481350",0.0576220104525419
"cg12762089",0.150587789486023
"cg16744143",-0.0688948259202718
"cg00331032",0.0709332226362102
"cg06326378",0.0983410200021167
"cg03763354",0.0699596840610544
"cg16729957",-0.164794683566983
"cg07375926",0.106195610789933
"cg20388822",-0.124440867144263
"cg14112217",-0.0539445992749586
"cg22175513",-0.0904772912762009
"cg21982982",0.0608531527325955
"cg22022321",0.105346000075733
"cg03465499",0.205769659972925
"cg10480239",0.0637402988726087
"cg01420388",0.0917078697417354
"cg01119929",0.0658766403013015
"cg06981527",0.169963253682348
"cg22860172",-0.11602725825122
"cg01914045",0.176706986307029
"cg13949242",0.051589823526138
"cg13458001",-0.116009823884661
"cg13670091",0.193139831869165
"cg20369048",0.0647380860496938
"cg13205109",0.146012274944837
"cg21123580",-0.102648022064775
"cg03900241",0.070461159243169
"cg09365105",0.0648768622573392
"cg10012517",0.213482522202027
"cg15739493",0.125495209883015
"cg26094122",0.0369170164528961
"cg09208203",0.0696561923195626
"cg16269184",0.0800564906580535
"cg11381954",0.0516085465265336
"cg12588653",0.11546224164868
"cg07347205",0.0804095186630287
"cg03694633",0.0653843594988095
"cg13160355",-0.0648465020140658
"cg18669241",0.0838410186402502
"cg04662168",0.154571939653308
"cg02601341",0.0926412238215639
"cg08693738",0.0609160059274083
"cg05027713",0.16151060875069
"cg01128127",0.0521166752688475
"cg20728901",0.170004705260128
"cg24365804",-0.172402447508976
"cg05526613",0.103967754511689
"cg18418331",0.0839178881659359
"cg02760495",0.0652963587922052
"cg26267508",-0.0907110275633045
"cg13420320",0.0587313314550444
"cg08667706",0.120867170675642
"cg21878131",0.102432424868298
"cg07561710",0.176049520053588
"cg08388413",0.224222811277479
"cg02923311",0.0510434353532266
"cg06453241",0.0309893444531432
"cg07584582",-0.0828292513554319
"cg25809059",0.0396839527957159
"cg20616196",0.046689277262849
"cg21591795",0.0801160796799553
"cg23931150",-0.0865753627257454
"cg23692577",0.138320170215971
"cg00486915",-0.152019990164801
"cg09091752",0.115926949416842
"cg13335990",0.336044665918541
"cg12884762",-0.161349505956224
"cg12759361",-0.148093588002309
"cg06558158",0.200036007920253
"cg11300372",-0.172798006771612
"cg08267994",0.194706599685503
"cg19489188",-0.140235455150614
"cg08801849",0.115197755374618
"cg16045681",0.132122701842642
"cg14772458",0.0381143961285869
"cg09142221",-0.195757874026201
"cg11230346",0.238239706204501
"cg13496844",0.0753251511519481
"cg02415014",0.0709340617880404
"cg16278436",0.0365564126314971
"cg24091303",-0.0487752894482967
"cg16677144",-0.0466877545847034
"cg02495853",0.0648978693541763
"cg07371811",0.165314166916429
"cg00399069",0.11509836892551
"cg10071431",0.160251399157534
"cg00060061",0.0787043174092545
"cg27332583",0.0693127848860508
"cg09747638",0.0857857438322584
"cg24403150",0.0558764912808267
"cg26330465",0.261925617844058
"cg12246203",0.20517290300608
"cg05909851",-0.0692081833864095
"cg13698860",0.114899364824639
"cg18445764",0.0498602896302801
"cg07794335",0.145819858557321
"cg05584267",0.106828637859006
"cg03372717",-0.14868630222721
"cg03096785",0.0467983900574812
"cg14821518",0.0469076617421942
"cg08538771",0.0743357924595984
"cg15785473",0.0591657087507735
"cg05501697",0.0679753141147196
"cg20639399",0.0592557014113302
"cg04939244",0.143213264274552
"cg14763992",0.129956756074268
"cg03967798",0.161891231364065
"cg14152974",0.046337881952483
"cg08426823",0.0488937235478249
"cg12299795",-0.115538522151393
"cg22519420",0.06140488889458
"cg06617975",-0.212259303952617
"cg01437235",0.0926518198625497
"cg25222673",0.0635223014358483
"cg05118864",0.0419566452086892
"cg19221218",0.100852328265025
"cg01485767",0.086243232511295
"cg20374917",-0.169435344543595
"cg05859465",0.154190193004288
"cg15872043",-0.147232949740273
"cg16119711",0.0683378286394204
"cg15758758",0.0539200621084007
"cg09333325",-0.070211649033756
"cg25512439",0.103005773278059
"cg21752413",0.208928805574047
"cg12123300",0.139685980369957
"cg08042491",-0.155938415922889
"cg07529715",0.0464467975334696
"cg16889997",-0.28445074407274
"cg03898321",-0.0657267216529616
"cg03913179",0.0619695639374537
"cg22659414",-0.0315509192374614
"cg04205753",0.111594798184046
"cg02909789",0.061976116547621
"cg07077013",0.223302255361925
"cg03301332",0.0640939561390627
"cg02729344",-0.112857415306673
"cg13153353",0.156712988649473
"cg17826236",0.118508366568277
"cg09043250",0.10037840124658
"cg06627151",-0.286620297449017
"cg03817919",0.0684372312884274
"cg26545425",0.0473558980859858
"cg26392277",0.0971551354147044
"cg02682369",-0.252530953073486
"cg20276962",0.0616801371583152
"cg01357585",0.0475191501434976
"cg04772326",-0.0375778213893081
"cg19558029",-0.138600528976856
"cg27535538",0.0772187520383342
"cg10897667",0.088262659824373
"cg26273491",0.0953648488521264
"cg25145977",0.143475257382925
"cg05468953",0.281608295086567
"cg14631438",0.0968935536624954
"cg01043252",-0.197802527869356
"cg09314320",0.0500581573215282
"cg24101578",0.17684009923204
"cg23590133",-0.0619488603360326
"cg23553242",-0.0822635041508122
"cg10780039",-0.104993647410999
"cg02496470",0.15924394943848
"cg11611676",0.11597009808026
"cg20936107",-0.135329238902186
"cg07227464",0.0903358708475675
"cg25866720",0.056093019276031
"cg15551214",0.131056776874576
"cg20047349",0.132151377510193
"cg23196557",0.0843138108120265
"cg26925457",0.0361556658527917
"cg17965730",-0.222488031749818
"cg00398880",-0.0857929495039965
"cg03217204",0.0831933050244751
"cg21255248",-0.0781844846238865
"cg18191060",0.0524237387448001
"cg06011067",-0.0806870755682304
"cg07937271",0.0438781645906536
"cg17541408",-0.121064722368527
"cg08763626",0.117704136685581
"cg09473049",0.0909880384526608
"cg22586577",0.0774469445084567
"cg01407927",0.0343458741051213
"cg12552293",0.123372297485885
"cg01559031",0.0730680167023332
"cg08445992",0.126995311059572
"cg24188437",0.0743344158843701
"cg14187603",0.0784524554977195
"cg05573805",0.0461288697593963
"cg02202052",0.143271749016206
"cg21922810",0.0808793098003242
"cg15033658",0.0564651964418373
"cg23248781",-0.172952279408339
"cg01736956",-0.147508452664887
"cg14067356",0.195492070513761
"cg04009867",-0.119878370368039
"cg15903872",-0.157238313462067
"cg07571438",-0.0950707511807091
"cg25859998",-0.164072361515951
"cg16929570",-0.073409911615088
"cg27399117",-0.102242433501047
"cg24937298",0.0989837985428049
"cg18067428",0.0623535391221174
"cg19836874",0.0592100202800506
"cg17368397",0.0521317046955391
"cg12546785",0.233513336565354
"cg27095000",0.121929170414466
"cg25817430",0.0884065135339793
"cg05497027",0.0847261899403023
"cg16335827",0.0996540035863044
"cg07624815",0.200735088452096
"cg11854183",-0.0628438251278079
"cg13801161",-0.0387197080933122
"cg25962829",0.0921502761209302
"cg02378183",0.0653988206185811
"cg22813913",-0.247581888200443
"cg27257547",-0.039806470997328
"cg08324703",-0.164387426090383
"cg06415233",0.152705409340693
"cg16503259",0.152000287283354
"cg12329907",-0.17876434218208
"cg13500784",0.0734982756104253
"cg14441262",-0.101944816128778
"cg17559893",0.0443186527962892
"cg26905799",-0.0939145874037484
"cg13039454",0.186290367161635
"cg12006447",0.0469188548080068
"cg12058478",0.0938219080126011
"cg08354137",-0.0811308897918463
"cg19860704",0.0889499344539979
"cg01164141",-0.229067354725653
"cg11133730",0.10132933772735
"cg26065929",0.046801362034196
"cg17009333",0.090185599923539
"cg15275625",0.0888215012255451
"cg15099418",0.161584790284718
"cg13202213",0.272708551645006
"cg08176605",0.147027745701242
"cg09959377",-0.0523016330397451
"cg18436984",0.128062793802664
"cg10690829",0.095553332735075
"cg15744456",-0.153464709964279
"cg10815453",-0.0380858508892945
"cg26026916",0.0669251239464298
"cg16646054",0.0447105130573817
"cg19506425",0.0385225799431348
"cg22427771",0.0595783722426693
"cg06904916",0.0459918966145759
"cg18917871",0.161349563976063
"cg04942097",-0.108484719334338
"cg26589669",0.0566494942516044
"cg05658596",-0.0873710386947722
"cg04385220",0.146610096067097
"cg26334815",0.0728152995033312
"cg08571680",-0.0535869422891779
"cg06782552",0.102329946471465
"cg21839665",0.0983610128232032
"cg15404019",0.0868423892450698
"cg20571462",0.186783224419639
"cg21575095",-0.234169566495082
"cg03697143",-0.159549317336916
"cg23122398",-0.11530407990361
"cg06221531",0.0827877648115009
"cg15417547",0.0664160186428105
"cg01410746",-0.109084932037585
"cg12473797",-0.168031269145139
"cg04253954",-0.0506748348039714
"cg21760988",0.0626401877261112
"cg10723695",0.0965715932731368
"cg17147650",0.0761383532403137
"cg07515806",0.0937593463109719
"cg27283417",0.186989097114473
"cg27095718",-0.0865144111641973
"cg01321912",0.102826034433059
"cg15795580",0.0747784300948788
"cg02189477",0.0731584066265003
"cg17232217",0.0968446164532928
"cg16900767",0.0433106623105597
"cg03052544",0.0971039407704945
"cg08251025",0.0639883451549368
"cg05883690",0.0445241420011343
"cg09789064",0.0848835637383724
"cg23549342",-0.0772747034760488
"cg26462892",-0.10875746139573
"cg16985497",0.124971619403124
"cg14729709",0.0413399828365422
"cg04791390",-0.0469383013765052
"cg15096307",-0.120578391137156
"cg13693826",0.0743761000541017
"cg25313411",0.213108150482605
"cg26639820",0.0507285310686084
"cg10449610",-0.0741527169613559
"cg24060015",0.0545852204369014
"cg01582683",0.0363626314410302
"cg08355702",0.129745319831691
"cg25924352",0.0924761521650535
"cg18993481",-0.0386609888470074
"cg14804362",0.0817244490577769
"cg01559206",0.100396043032583
"cg18748064",-0.0618294712316879
"cg13895830",-0.0877049508631317
"cg18732346",0.229456347108621
"cg04985801",-0.077514517774439
"cg08239207",0.10330234055274
"cg09214591",0.0526419637050649
"cg00770181",0.143369496581653
"cg17343196",0.198477799793476
"cg04764902",0.0599275861532554
"cg16777413",0.162145364741079
"cg02536120",0.0666116687116895
"cg05495638",0.0570325975663313
"cg16310095",0.211681628094777
"cg02968508",-0.0644476247521984
"cg22536036",0.0524047022948369
"cg23641441",0.0765507212085038
"cg18232497",0.0893370969215616
"cg12691994",-0.0825867399565649
"cg14770246",0.080902211243709
"cg00848392",-0.0540260665850859
"cg23194364",0.0439262976303232
"cg24669121",0.12170284694632
"cg14513467",0.073418421180694
"cg02925872",0.0900593941329443
"cg20654074",0.0579933083246002
"cg02344926",0.0720575689192102
"cg02383227",-0.0981289925152507
"cg08576979",0.0608541314895747
"cg12112098",0.0552365668902508
"cg15195814",0.0826852755365409
"cg20566475",0.118016425157611
"cg10542770",0.0662619787079643
"cg07403646",0.156867314325354
"cg18213495",0.078102493063241
"cg21457856",0.104568918616484
"cg01520554",0.0878620879731099
"cg23056703",0.100890994991646
"cg05048475",0.0753363215088308
"cg04387417",-0.104965901378659
"cg24432633",0.0668801872807657
"cg23123165",0.0900888730202555
"cg07726667",-0.148751309432254
"cg08562592",0.0627520883786667
"cg18778196",0.182811940506554
"cg18014207",0.0932406009213533
"cg10669146",0.0983008144685226
"cg20505372",0.0373568801738245
"cg02386916",0.0496845919121027
"cg01604903",0.0494735720433971
"cg07538176",-0.0344640568700942
"cg00187503",-0.0693412533264905
"cg03200650",0.0499023480631945
"cg26575633",0.0802588978910216
"cg03232343",-0.108231254688675
"cg19080638",0.0636428211864204
"cg12025499",0.121177034357574
"cg14071548",0.0610738388508059
"cg11573667",-0.218588129618475
"cg04387836",-0.220415985094826
"cg16245318",0.0704359422579979
"cg03688884",0.0448293298373748
"cg00429105",-0.0383442693855683
"cg14651190",0.0764884171152171
"cg26217085",0.0579234612117362
"cg14501118",0.241313732664014
"cg21901790",0.111594325929551
"cg16025188",0.050548989625752
"cg19638860",0.18485364516298
"cg05425929",0.056524297060808
"cg22916646",-0.0587179592013432
"cg02325470",0.123878622899073
"cg16641903",-0.215761203612054
"cg25428429",0.182589712705085
"cg20514239",-0.0555633195291802
"cg01109535",-0.0517637110689259
"cg12924899",0.159009837320676
"cg23288755",-0.0744371158775271
"cg20904848",-0.179522996730716
"cg16907055",0.0475077146894112
"cg25910699",0.291527467169285
"cg18341905",0.0879058955797179
"cg12746041",0.0954815725647943
"cg18003513",0.180717143353208
"cg22376259",0.0854964317024995
"cg00571340",-0.0501111367582519
"cg24319143",0.0664853920494105
"cg22257056",0.0502790445404043
"cg11713566",0.0417798805070417
"cg17455297",0.118859390533594
"cg26458617",0.0639193118810034
"cg09161330",0.0402478298767234
"cg17244246",0.073350543012701
"cg16549396",-0.162691780794438
"cg12680929",0.259539016730137
"cg13466809",-0.0990394082117565
"cg04105250",-0.177415485854051
"cg08696165",0.191762539658948
"cg25050105",0.092184155652682
"cg23172480",-0.140536424547292
"cg03243962",-0.0602998236719509
"cg08970682",0.0953358433816224
"cg13169003",0.0632701917225523
"cg09883673",0.10104725779063
"cg23280627",0.0663748887269324
"cg15885043",0.0897961683413214
"cg24339395",0.0751942780119088
"cg09080160",-0.122387215918425
"cg05013218",0.220426154035269
"cg23898214",0.0491802981172199
"cg08169489",0.0563286730457567
"cg17195365",-0.0989252063512219
"cg25582051",0.0656958096156615
"cg12749164",-0.107291787088369
"cg08497455",-0.249142084075533
"cg16510949",0.23100441954043
"cg26035535",0.176396156306719
"cg09513276",-0.0727527005021784
"cg22443057",-0.153013199329603
"cg23831742",0.0747744241650546
"cg21525627",0.045628815227532
"cg14531304",0.0712657154354637
"cg04056774",0.0710488619108333
"cg02714692",0.0668194988800143
"cg08175413",0.0763979503112601
"cg21255431",0.269341084420596
"cg05870113",-0.108514825264129
"cg03824139",-0.0508253497042034
"cg22504031",-0.164483933812307
"cg14074117",0.115703018217743
"cg02161761",0.0491640518039285
"cg08818017",-0.0320231298553101
"cg11018313",-0.072366377226165
"cg22053945",0.186064907675967
"cg12343619",0.0852633267471603
"cg08880981",0.161562196961036
"cg13893805",-0.133673930132603
"cg12727656",-0.233262547814594
"cg01921470",0.0554878331162035
"cg03428028",-0.113441795589621
"cg24907011",-0.156147343218173
"cg18695839",0.19593536254894
"cg07676709",0.217365115795527
"cg11884611",0.0528575678385271
"cg10005403",0.092260925876872
"cg08528970",0.0444020428846547
"cg22689428",0.0847653490428574
"cg00230895",-0.0863012385937563
"cg24154326",0.0815944183789712
"cg20469680",0.0479814020865267
"cg18529726",0.0467799368066602
"cg13100753",-0.276563394520134
"cg15731556",0.102685595814416
"cg20934660",0.0525835185538391
"cg12549180",-0.129194633823492
"cg12493908",0.0414357378864539
"cg13054800",0.0816404255200844
"cg27162435",0.183659778057831
"cg21359538",0.103795876248832
"cg18702684",0.0789681675070868
"cg26265629",0.0681330444387936
"cg24796010",-0.186041492777389
"cg13336326",0.139723181535044
"cg05946693",0.0890279008269131
"cg15671181",-0.0720197875760398
"cg27597392",-0.0384326939380931
"cg22743866",-0.0835570342759875
"cg10499429",0.108717256031817
"cg01302240",0.0550159597032811
"cg08276752",-0.0610102847607815
"cg06599594",0.0452812842940317
"cg19380068",-0.274466429437368
"cg27260617",0.0605239047899163
"cg17240239",0.0396523647181537
"cg08031987",0.0386569125016817
"cg07048623",0.219808818476698
"cg08757831",0.0508794920098888
"cg15227982",0.058225957219921
"cg17415650",0.136307455125289
"cg16694847",0.0412845405284228
"cg11994425",-0.086766902647733
"cg20356924",0.12075331416869
"cg14600345",0.05889095623653
"cg01726202",0.0453847377076822
"cg16172984",0.0446776212546418
"cg24917883",-0.113215129923463
"cg24086268",-0.327084452451501
"cg03425782",0.0770969868343086
"cg15958985",0.0886413605648412
"cg24996280",-0.282769612690233
"cg10266455",0.0945619637545764
"cg05657656",0.046337208468343
"cg04699797",0.165013938445152
"cg09030848",0.0609425114181303
"cg23198235",0.042769213931992
"cg23458843",0.0573315728858214
"cg25760424",-0.14164120893631
"cg14462900",0.215772080170505
"cg04171324",0.13643539050405
"cg06072798",0.146974221679528
"cg21576531",-0.1373298453486
"cg04009530",0.0881626734619866
"cg03573196",-0.112219135709355
"cg14208041",0.0800917466455561
"cg07223180",0.138981282101867
"cg09701582",0.204131759538283
"cg21550219",0.0924415208994319
"cg10891959",0.0667204621802914
"cg16140797",0.107596885983358
"cg04683824",-0.0663600027549945
"cg14037664",-0.0828831613543266
"cg03949274",0.0782812340962002
"cg10359823",0.115483970430354
"cg22946082",0.0429420977799133
"cg04838846",0.162651236109934
"cg00829409",-0.0374515977079063
"cg20400825",-0.0485738126066602
"cg01165683",0.0745581258874672
"cg02770843",0.21134902584557
"cg16268412",0.0635399207875846
"cg16755348",-0.0801512147458975
"cg18536588",-0.203253234422552
"cg22845457",0.0513683771356699
"cg09617449",-0.264332441077005
"cg11240687",0.133024770087044
"cg02382000",0.0887605084952064
"cg10935612",0.0408405082174982
"cg08580399",-0.167047317353234
"cg01910644",0.157926397761245
"cg26680428",-0.153552893233451
"cg05509020",-0.248025919841482
"cg03684214",0.0545102525537881
"cg24358144",0.0757945295617327
"cg14448729",-0.0983288790237149
"cg18468290",0.0742478065239648
"cg13694680",0.213378403954032
"cg03331035",0.187426168291206
"cg21970261",-0.0627236209158634
"cg15176829",-0.0955187219473328
"cg01650991",-0.122291723866186
"cg26414521",0.0695082679126349
"cg05755408",-0.178855829991187
"cg00018446",0.0293045154983425
"cg23729341",0.0916717016125956
"cg21351437",-0.0460644899426396
"cg00738934",-0.0618187310313218
"cg13485165",-0.0486161278440654
"cg23479410",0.211090148050161
"cg17723381",0.105494506411183
"cg16774479",-0.0986855568884369
"cg19133546",0.14130359747692
"cg12038834",0.0722595015675021
"cg19739126",0.0691180482846867
"cg15599292",0.0594240354851919
"cg04052038",0.16711446723304
"cg26309978",0.0449276556509482
"cg24135793",0.116152046977522
"cg05077425",0.0472516982030261
"cg18029809",0.0409082380746426
"cg19143724",0.0841432738083041
"cg18226451",-0.132394428738208
"cg11280652",0.0946059752153826
"cg09837088",0.0591685215373658
"cg14148156",0.0760419806321868
"cg12778192",0.135986084139768
"cg07657976",-0.150705461418226
"cg25633855",-0.0536905748438714
"cg25093813",0.141020155401512
"cg19595361",0.0434260922952766
"cg21113826",0.0509844035917221
"cg08846852",-0.117004363584429
"cg17722736",0.0610382198124565
"cg08486175",0.115896890353381
"cg20999004",0.0962374115103642
"cg25581920",-0.0505100380017788
"cg21415424",0.0956279483929239
"cg08182097",-0.180725402462998
"cg24995083",0.108586767276893
"cg19314777",0.120688914344598
"cg18637626",-0.128777340218542
"cg13952840",-0.2578542030603
"cg16005070",0.0554748448362539
"cg22251207",0.163273812518768
"cg22763680",0.0399395088845497
"cg08617683",0.203495547546116
"cg19350020",0.0975205754898143
"cg09461388",0.127164321272374
"cg05194426",0.149926923093946
"cg13755157",0.0620962646254087
"cg20844632",0.0824536841286614
"cg11939556",0.0702357409730233
"cg03440414",0.0402561140553602
"cg20275841",0.0644113939451647
"cg05840128",0.0409983328843409
"cg07554478",0.0987874165620927
"cg16155588",0.0859377000353872
"cg03919657",-0.138705387811821
"cg11673291",0.0587801395135958
"cg09979899",0.1034655983114
"cg06216231",-0.185662243539244
"cg10629687",0.0391855581913506
"cg10908869",0.0464250634740499
"cg06690392",0.181513171636996
"cg21483970",-0.0440576042498724
"cg18294631",0.12013954587765
"cg23067082",0.0833752526141937
"cg19581730",-0.164031365330787
"cg23406971",0.101581203980205
"cg08173434",0.0463637604014066
"cg14269716",0.0637015398512509
"cg25632586",-0.0659963855260189
"cg08163927",-0.135759114270795
"cg04832325",0.0841449669821712
"cg13736131",-0.0912290475952432
"cg11108422",0.0828239379360861
"cg15951521",-0.136608934783249
"cg07322381",-0.0657793689814342
"cg19481686",0.0898071369151109
"cg04698728",0.0582764961204278
"cg04354076",0.129972301064413
"cg19946091",0.0383099219477163
"cg01903702",-0.090741283449579
"cg25592907",-0.116733619437378
"cg13512948",0.0667516442016815
"cg02103991",0.0898002785085295
"cg16901969",0.0770943136718482
"cg10034690",-0.102192513473549
"cg07035137",0.106655009337785
"cg25007705",0.0649578360008712
"cg06289182",-0.181029345266677
"cg21742576",-0.145494181215104
"cg25336892",0.128679105703629
"cg01016857",-0.0728995069007375
"cg16589644",0.075582135173773
"cg10487067",0.111774857580321
"cg12952190",-0.0425430448476215
"cg16184513",0.0537288055988349
"cg21147310",-0.0881042626052282
"cg03174644",0.0858148476707635
"cg13950037",0.0804838875379829
"cg20132513",-0.112599242947059
"cg06679200",0.0651332181036725
"cg06032337",0.0906341968444442
"cg08370147",0.0975382697736528
"cg02867145",0.134291185290997
"cg21425926",0.0499140283019625
"cg06963389",-0.147116571098031
"cg10499717",0.0951345276240158
"cg01322214",0.17767576112217
"cg10687991",-0.0433330148376914
"cg05729015",-0.0448641152788124
"cg00563027",0.09541222384224
"cg13300480",-0.0911929471276371
"cg00059652",0.185522688200942
"cg03434029",-0.101810829451348
"cg04214626",-0.0477365092312657
"cg24990989",-0.116773205024798
"cg19724032",0.0921522268988823
"cg00119214",0.202588925662793
"cg11305739",0.0686654327583084
"cg16719560",-0.245018067001768
"cg02255484",0.0551567654792945
"cg14391907",-0.0774940799260381
"cg13290587",0.109975812779043
"cg15219195",-0.0782848427790474
"cg10451116",0.0953140263153333
"cg26938418",0.110490179806729
"cg20063640",0.0855189673993303
"cg27158659",0.0865315582764647
"cg02771489",0.0597839301345858
"cg15570989",-0.0591508814033332
"cg19981865",0.0683115500702735
"cg06367655",0.0763729827512939
"cg15167202",-0.127548362647478
"cg03766763",-0.150540693471804
"cg09265987",-0.066382235207259
"cg23200760",0.104326945041869
"cg15949553",-0.041413987457765
"cg01376795",0.0560559626336121
"cg16093358",0.0418462886592176
"cg22994297",-0.134899113761139
"cg21169001",0.0801566125497591
"cg12532611",0.119420930459243
"cg06204537",0.0924691466962207
"cg18581355",-0.166742115589196
"cg11938386",0.109241091564042
"cg02180798",0.0786009538297995
"cg16799087",-0.0907200898892176
"cg11044476",0.0639160216239167
"cg12151150",-0.0640435522226836
"cg03790427",0.0908855286112649
"cg11685477",0.0630074244761067
"cg24718756",-0.0546034261798469
"cg20433693",-0.0692766945039705
"cg24187019",-0.159005223464818
"cg03613594",-0.216512809914432
"cg23597094",0.0641764406128198
"cg23406699",0.0620000683822941
"cg24275922",0.0612327534046506
"cg17552380",0.105775256750143
"cg08462089",0.0598047723207394
"cg14401311",0.0703385023495068
"cg06209897",-0.1177508007922
"cg12263377",0.0949730364939917
"cg23415916",0.141053588555801
"cg01748818",0.090166424875874
"cg14595058",0.151569460509803
"cg06423706",0.0766185155126841
"cg10789295",-0.117170344504312
"cg17286831",0.182722902446312
"cg00451388",0.0704109566149761
"cg16348136",-0.104950889427456
"cg03419475",0.170460014898399
"cg08413424",0.0622250507852611
"cg20532127",-0.096331735416366
"cg25427839",0.107513458331526
"cg09364744",0.192070937805597
"cg09939565",0.134457178658314
"cg02965351",0.068384476352526
"cg05821634",-0.0877543790909112
"cg12181833",0.092873013590681
"cg27247736",0.0734869008519452
"cg01051381",0.0754179477654786
"cg16236228",0.14389487846066
"cg06806495",-0.0773582117857326
"cg17855963",0.06677682573002
"cg14028447",-0.100483569045336
"cg22850541",0.179200772107946
"cg06776703",0.310150347922862
"cg20588285",0.0860171993803687
"cg10280342",0.108514820473775
"cg23186913",0.0522115937562234
"cg03091070",0.19805075266778
"cg07919205",-0.274530048770753
"cg06225131",0.137326005018064
"cg18503234",0.103715952903691
"cg25953958",-0.110401004381657
"cg00640033",0.159771013249848
"cg02200333",-0.111000320196467
"cg17286383",-0.0415447392393904
"cg00149340",0.176574461880583
"cg18079617",0.0732138938807795
"cg02681482",0.0397814495330403
"cg00990740",0.0874819571389916
"cg15480559",0.491063522980079
"cg15748375",-0.0988515438215091
"cg02146895",0.110995983289717
"cg22337964",0.0484534176388025
"cg00033909",0.064729165515851
"cg06996896",-0.0957626569118508
"cg18179577",0.0678779458186288
"cg03555651",0.0710295205258069
"cg26605335",0.171128059098647
"cg19529621",-0.15731726220634
"cg11206323",-0.037707184257388
"cg09172991",0.163685303993496
"cg00624939",0.0675230246260649
"cg24079092",0.11528401144924
"cg20315937",-0.204855757313994
"cg15679651",0.0746849303948632
"cg14267359",0.121166178658177
"cg22604374",0.144013463874944
"cg12080909",-0.12357487985333
"cg15401399",0.149311162423898
"cg23933759",0.117260988869906
"cg06131859",-0.302902027160366
"cg11608005",-0.169129671067479
"cg05334993",-0.116207583294537
"cg17630138",0.140304928654118
"cg11892177",0.0672294578560726
"cg02552773",0.0619971747314377
"cg23209243",0.0907735456064759
"cg04884062",0.0767332007066832
"cg02442623",0.0838295212537913
"cg09055205",0.0490299002082041
"cg02158199",-0.0819726506623928
"cg03604930",-0.103043794017549
"cg27474094",0.117062599422206
"cg02299940",-0.0786976637919238
"cg11771151",0.112264492166927
"cg07306330",0.0423845364961926
"cg25675772",0.206068333265482
"cg03286870",0.19815973104573
"cg09755052",-0.0786313002152872
"cg26803289",-0.158359443684697
"cg23656835",-0.0784744070559987
"cg11165158",-0.0495244249664967
"cg18131646",0.139270813579995
"cg13471209",0.19088024083589
"cg05123845",0.0664119363665882
"cg10634032",0.0382802860681411
"cg25539515",-0.0496459014222908
"cg08879684",-0.0556781753214562
"cg21625345",0.0696470938882192
"cg04268240",0.0644266204854693
"cg01672320",0.199542864419346
"cg23777479",-0.142509891527356
"cg27515922",0.0710526276111015
"cg16498723",0.0600530863514642
"cg26303783",-0.0959963687527476
"cg11947295",0.0866780220271067
"cg25678745",-0.0696164763274437
"cg12163314",-0.104447089662018
"cg16434190",-0.295898444842986
"cg17095279",-0.192440408373437
"cg02431851",0.0545373845285682
"cg16063640",-0.0634251492191536
"cg15831598",0.102262498894732
