"","Delta_Beta_Mean"
"cg21735668",0.112098767849022
"cg11762213",-0.126181119699492
"cg14582100",0.100404921831552
"cg14873633",-0.12003560230401
"cg05376810",-0.161735855949584
"cg05342469",0.203984728410637
"cg14585242",-0.113154082013247
"cg21664983",0.252336023671183
"cg26833175",0.154265887126312
"cg10735511",0.175248761717246
"cg26886855",0.195240761930694
"cg13689563",-0.107886113493203
"cg07198997",0.121791326494969
"cg03150082",-0.0958585518712131
"cg01807305",0.258019024329934
"cg21538631",0.136371546420765
"cg19070952",-0.144846904398744
"cg03874978",0.215005889198131
"cg27477690",0.147933555520321
"cg19706795",0.147348883508446
"cg11597754",-0.0868550083141588
"cg06602545",0.220826311530976
"cg16856722",0.133567705773014
"cg26050906",0.107708010460126
"cg24312386",0.231731430520297
"cg24181468",0.141612196459358
"cg07310204",0.189895943854742
"cg13409337",0.25165285341838
"cg26144594",0.139032612975132
"cg15491019",0.182846695442332
"cg24798953",0.120771797122155
"cg26467673",0.161413106399975
"cg26427239",-0.145501243910454
"cg13952447",0.146990981280028
"cg14245051",0.143061907425609
"cg06306791",0.100670422392442
"cg04522575",0.186300032004451
"cg14842030",0.147811537613706
"cg09855332",0.107633267040101
"cg16694793",-0.0980381839659786
"cg04709423",0.102978870109587
"cg06141669",0.143867304403015
"cg07410176",-0.114467993784318
"cg11385162",0.205837919451651
"cg06483883",0.153595930894541
"cg17457029",0.187389719326327
"cg10902396",-0.148631655407635
"cg00263902",0.104998719755784
"cg04330122",0.173453689861669
"cg13618776",-0.150778964302876
"cg03046346",-0.128358896047088
"cg27513572",0.230062899519889
"cg22529999",0.227155100188079
"cg19827511",0.2103201845862
"cg16389050",-0.215250742501702
"cg07977661",0.125564881788724
"cg24204951",0.181504195241712
"cg21945520",-0.142497306586355
"cg18483118",-0.132687601304182
"cg12901917",0.174136053413278
"cg23739473",0.318134512588044
"cg04151826",0.228897954413227
"cg26671848",0.144939486745202
"cg12919829",0.207120276846858
"cg00162104",0.24436017817876
"cg04981374",0.157164242105025
"cg17595342",0.139861030929106
"cg21854895",0.203132203834733
"cg20085261",-0.092661236393791
"cg07402409",0.105616706014587
"cg20156072",0.220941878889955
"cg00809787",0.215078375973472
"cg20065153",0.179495821140424
"cg00680389",0.178445923139979
"cg13711143",0.205890576176613
"cg03079637",0.16669551727459
"cg00162902",0.150275843931333
"cg05215575",0.17336004327472
"cg05298458",0.171347551937671
"cg24942023",0.175831379140622
"cg02068052",0.184868998005995
"cg18046522",0.0775149418030732
"cg23728619",-0.073521850323971
"cg16957552",0.154197446477444
"cg10289744",0.200242523593767
"cg23668222",0.241211383096254
"cg02284297",0.216689807547198
"cg23810282",0.178943032795638
"cg01558242",0.0906459613026711
"cg05829718",0.176962101334777
"cg01918418",0.143908594962272
"cg20059312",0.342853503435788
"cg04264144",0.129494961807651
"cg26717860",0.169744266955348
"cg20172287",-0.125851417475825
"cg16057048",0.249568894029023
"cg20481007",0.0925311235639838
"cg13077752",0.199897617744047
"cg14383952",0.248766219197991
"cg20893838",0.156536154616368
"cg05540472",0.221518558963169
"cg12307314",-0.121067662958801
"cg12212103",0.136281469691089
"cg08195424",0.129112243201831
"cg02059509",0.123666742952169
"cg17187835",0.208937274104762
"cg20125920",0.16161374114531
"cg08866865",0.131511827535322
"cg17786959",0.106095100256398
"cg15556277",0.200680726215489
"cg00343002",-0.111292760125205
"cg14022616",0.213078220740755
"cg07300384",0.204522277673989
"cg14356220",0.281658256634712
"cg00499700",0.187892320463327
"cg16743926",0.190486439883231
"cg05783613",0.126538864522577
"cg02718176",0.106136428755225
"cg08452327",-0.135478444340589
"cg10281450",0.157170736545587
"cg26561187",0.183049442377536
"cg27584567",0.313293164346104
"cg09790270",-0.173332029740634
"cg19981243",0.152157041616547
"cg01661732",-0.0913951073925986
"cg03163262",0.228134583873033
"cg26499115",0.259899426456681
"cg24918570",0.244330331348982
"cg08215479",0.229927530502325
"cg18595863",0.217260975428682
"cg03207945",0.253694100147155
"cg14768415",0.178009745551922
"cg02882254",0.207386574943553
"cg03281991",0.178765325183718
"cg15885385",-0.132243610306708
"cg03822198",0.162344803232551
"cg09664118",0.154050877513456
"cg04241095",0.1984179855766
"cg20174247",-0.107699328815084
"cg08903465",0.141215606164408
"cg20498033",0.214600079498731
"cg04389853",-0.132534897701187
"cg06088069",0.0862550471965418
"cg04959572",0.121833935593348
"cg26274299",0.0863979195325811
"cg09252461",0.191014347995361
"cg15522556",0.131450809143083
"cg16713727",0.229094320785406
"cg00315394",0.121469687659652
"cg04857054",0.171362445971256
"cg20840847",0.151222527498864
"cg22291560",0.144657643074349
"cg25330192",-0.11075228772002
"cg07853937",-0.109432158434722
"cg04995211",0.212931266081846
"cg08422125",0.144947054818134
"cg24327955",0.13304925440927
"cg17495529",-0.120902793787176
"cg10393753",0.149287126242881
"cg16879414",0.189307943233276
"cg22153994",0.185028651522725
"cg07715243",0.197200241340116
"cg25629126",-0.14282666991341
"cg20372755",0.174350049908673
"cg13153047",0.133010450430534
"cg06091539",-0.13627552131656
"cg13899381",0.109844783538828
"cg18100666",0.12985187198987
"cg09152089",0.126072149475234
"cg02427830",0.158340992900183
"cg21775370",0.165426451473713
"cg22095128",0.15421597990152
"cg10784519",-0.145936104467148
"cg24317742",0.212494277806618
"cg07478799",0.140041905248596
"cg10007211",0.175959936855617
"cg10919113",-0.0585894853448921
"cg04301661",-0.0972436950914201
"cg26040670",0.17672165575407
"cg15146200",-0.127441834561463
"cg16538728",0.106337316771687
"cg03003745",0.160920891479488
"cg15451948",0.242008811770482
"cg19341309",0.162175452150849
"cg00096603",0.157868873717834
"cg20373635",-0.120582409699711
"cg13837962",0.128043392035642
"cg02406098",0.229135812326062
"cg09357628",-0.0810054046194791
"cg09558765",-0.0832646916704726
"cg01692279",-0.0968288763723531
"cg18950353",0.22722638598108
"cg02304429",0.173838697349173
"cg12094615",0.123670092230499
"cg17891836",0.177995677273322
"cg02720691",0.165902365118568
"cg10169887",0.206529812383746
"cg23380466",0.162694881335925
"cg08250031",0.234891933328042
"cg09404429",0.123247604899212
"cg20424400",0.173107846782012
"cg01752979",0.160903109878997
"cg00308065",0.271515932557115
"cg01556846",-0.135993358417234
"cg23996381",-0.0687147252591578
"cg06661612",0.273682292333844
"cg05811998",-0.107195280657875
"cg02008402",0.156058898894568
"cg08282118",-0.0978586080348107
"cg20554838",0.167547581623232
"cg00554173",0.106669902711496
"cg20725021",0.102187992467314
"cg19480965",0.139961446486262
"cg02879081",0.231320564009119
"cg06138714",0.0927658003418201
"cg14322157",0.226241342702828
"cg27607995",0.166278627057
"cg07329095",-0.142339155687577
"cg25918947",0.197547987378046
"cg04694837",0.141090792093519
"cg06994787",0.125537554951067
"cg25854972",0.179692296314849
"cg10342261",-0.114972800999316
"cg21911584",0.146267121663043
"cg04222184",0.117582944923265
"cg25031205",0.271860438401331
"cg19750028",0.190691462328611
"cg05705704",0.207742479087198
"cg14827807",0.111662246696768
"cg00573124",0.13617621363261
"cg09351871",0.176978630540073
"cg18609236",0.163733119450303
"cg15733668",0.208663342299648
"cg24225492",0.0981146984976462
"cg07942920",0.19441861272861
"cg03855338",0.200200230967258
"cg07897508",-0.128160914858674
"cg18324392",0.1501163556344
"cg15457079",-0.091325539373754
"cg12073370",-0.152681709718788
"cg19680363",0.208845948330554
"cg13366738",-0.150022967517709
"cg24209045",0.200995658732491
"cg12026805",0.171264105933834
"cg05639508",-0.133046746951581
"cg22902669",0.117558512424014
"cg05310997",0.185015287659238
"cg26015456",-0.0811244617890581
"cg27607805",0.12163908387029
"cg15537076",0.121558143187116
"cg06235329",0.182263611376043
"cg03487133",-0.132536979577911
"cg00264528",0.19132352141824
"cg03900981",0.159173687564156
"cg23389013",0.103969977904261
"cg27439467",-0.17652358236289
"cg25304543",0.224613977865273
"cg06894585",0.24259364921762
"cg27202475",0.115089049427924
"cg12581991",-0.111352172618626
"cg00507008",0.130309001736676
"cg24780366",-0.234285232795656
"cg22282089",0.239756566458992
"cg23403004",0.120443035226272
"cg02967115",0.172969422450586
"cg00107106",0.0795541979509435
"cg18759429",0.141982841941856
"cg21467684",-0.144469106588439
"cg19819089",0.148178427184287
"cg14565752",-0.13958023030305
"cg02649940",0.154757671752679
"cg01890401",-0.119166284519975
"cg23180891",-0.123920139219467
"cg16630572",0.143561352889271
"cg07564764",0.182627303581913
"cg18128212",0.232238643160805
"cg09567048",0.206609856494496
"cg00834924",-0.133815746307246
"cg02470808",-0.141967015006525
"cg16406078",-0.114897877557977
"cg25550323",0.119397101366229
"cg01629793",0.203668150489346
"cg14064148",-0.0985647804058139
"cg08214142",0.205560375469011
"cg04723137",0.324137458627074
"cg15492921",0.115782025100737
"cg23487081",-0.102329636110461
"cg12024104",-0.145569249195744
"cg04985566",0.135205490544382
"cg11215644",0.0773668760424553
"cg08766137",-0.156297976523378
"cg21779088",0.223023612127521
"cg19381811",-0.205068410254656
"cg00345704",-0.0867763204924242
"cg08013100",0.148899675623342
"cg14333565",0.230675955096259
"cg10533055",0.210235445086444
"cg24295229",0.133516702013818
"cg08946161",0.175342179580622
"cg23795450",-0.19111345429127
"cg05574244",-0.0946773373467597
"cg26205415",0.105897144026511
"cg00233198",0.100438722777391
"cg25470966",-0.0852535368336051
"cg22106280",0.128032236655612
"cg10477339",-0.135093744462835
"cg20926461",0.177036176988476
"cg10761479",0.159428865666556
"cg15323216",0.19801609464267
"cg11503707",-0.121677395928763
"cg07046870",0.173848629177405
"cg14622897",0.297214897958378
"cg08589354",0.136969346386917
"cg16460004",0.167158661545671
"cg17446958",0.175151744720378
"cg11660071",0.163815209546888
"cg25060589",0.222189622270177
"cg09767658",0.143432745895497
"cg00440905",0.209277400806714
"cg01990102",-0.143066883054223
"cg20445283",0.168861848387248
"cg13026488",0.148734077593696
"cg17858697",0.290970712050752
"cg27452619",0.181500817897217
"cg23140149",0.184088189355263
"cg12568217",-0.179619989896293
"cg16518266",-0.19441360031339
"cg00755518",0.253335094700317
"cg10108296",-0.122100813460999
"cg21626813",0.149520758563813
"cg14693375",0.180762713073852
"cg16659797",0.228491233041174
"cg19152818",0.222486266950234
"cg06105614",-0.174794951095016
"cg11651443",0.197289090858014
"cg13234901",0.146777078053029
"cg15327851",-0.0833112639740187
"cg26707718",0.212416152775159
"cg18278424",-0.143946052829259
"cg05902643",-0.172119109314651
"cg14813279",0.232450070848314
"cg02184744",0.252747607642079
"cg05894882",0.13300148886601
"cg17535559",-0.231179199132637
"cg06955737",0.152869591089597
"cg25971170",0.311052717648675
"cg14691671",0.185702319711838
"cg04778099",0.175709942600432
"cg19034770",-0.133110636684234
"cg13353468",0.0868034914152848
"cg10537484",0.200037997143535
"cg26189060",0.107329204525707
"cg05485286",0.207770298950228
"cg03113653",0.18884182279635
"cg24710395",-0.136738612465598
"cg09221639",0.233746525368752
"cg03367315",0.231920672738516
"cg08041992",0.14652489601898
"cg11654662",0.190416186565542
"cg17177121",-0.11369790739567
"cg21736909",-0.0971035295672969
"cg02018176",0.116148472504234
"cg14374581",0.19132897065961
"cg06142740",0.184201300960358
"cg03087366",0.200771622674969
"cg12648893",0.264837133402952
"cg12098750",0.15876758842024
"cg19274924",0.201254864509063
"cg27093940",0.24607838251718
"cg04341448",0.216094423125357
"cg20834178",-0.114177812719013
"cg03220414",0.193900216222382
"cg05448511",0.214564799042587
"cg13414654",0.116320326421748
"cg02810737",0.146135115766583
"cg07932047",0.15487022561904
"cg06335843",0.170868189066965
"cg04055562",-0.151137090939405
"cg13649253",0.132706324217053
"cg12081027",0.223842912417596
"cg07578119",-0.103143564079496
"cg16211711",0.136975650892032
"cg04060128",0.203056654950035
"cg25015733",-0.103319199224467
"cg06458086",0.204606846840638
"cg03585389",0.140422383434221
"cg24294884",0.23528804076789
"cg05635340",0.125708005579343
"cg11084518",0.131839047306273
"cg05718288",0.165085086251396
"cg10881451",0.124547805089057
"cg07283405",0.127280868910433
"cg14688238",0.121177191368191
"cg24381458",0.170074735143341
"cg02382109",0.10259442317279
"cg04095562",0.184165055882857
"cg03467405",-0.119146032305446
"cg15842189",0.186288344249186
"cg10926971",-0.150101010171273
"cg10042247",0.227278971109715
"cg12066473",0.103908797089473
"cg11655627",0.142717047966423
"cg17686661",0.1036359615543
"cg21545548",0.130613555609507
"cg02680909",0.168195138876954
"cg24617176",0.106412141239334
"cg19478682",0.225711346314897
"cg11798758",0.244248973501929
"cg02871568",0.243438304383812
"cg13614395",0.17555836296421
"cg22627876",0.233222963234346
"cg14647498",0.187829117535625
"cg08143605",0.133598224314868
"cg20493633",0.113637388043038
"cg11680908",0.191115371868372
"cg02073704",0.225650758208702
"cg20498763",-0.122465350855535
"cg03594790",0.17841297051897
"cg16324045",0.174319541345785
"cg05830480",0.127178442554151
"cg04960642",0.172470829413155
"cg25429219",0.20730105652997
"cg11472320",-0.097330595905697
"cg12781304",-0.0924965869200118
"cg14247435",0.211635618288371
"cg12699648",0.212588890886357
"cg25254584",0.14277656391266
"cg09672032",-0.125952668319037
"cg14191635",0.211302936734965
"cg17585275",0.185796828924876
"cg16576285",-0.144830674190822
"cg05382510",-0.0938075475010787
"cg21959553",-0.117511708369529
"cg27466915",-0.131468608097332
"cg02599810",0.152281283220501
"cg24739098",-0.120875268876062
"cg26738437",0.179133768552662
"cg22316451",0.168766881292432
"cg13632646",0.154418410768798
"cg16604035",-0.0924294704546441
"cg25304816",-0.189627527448162
"cg15591803",0.18030210480568
"cg02078604",-0.0826703670579853
"cg15704270",0.205840766748833
"cg12061062",0.198627066164219
"cg01771416",0.0949598916009208
"cg00209623",0.117616131539097
"cg06859749",0.119064350993654
"cg12037593",0.106121118426921
"cg07742368",0.230473074352684
"cg26213438",0.196796856432945
"cg08463186",0.171235566455805
"cg11457953",0.182574849566297
"cg00495693",-0.107620442888051
"cg12440404",0.174340954701268
"cg21423557",0.199373126076776
"cg17125813",0.214140772563578
"cg04139452",0.176759910288023
"cg04494051",0.132890323622038
"cg07424889",0.24046999737394
"cg14609668",0.167353600018995
"cg06725421",-0.149085318350508
"cg08498542",-0.153799908238388
"cg25326856",0.18616852542943
"cg12988647",0.173616906366739
"cg03819136",0.152739680842438
"cg09146262",0.112386339799629
"cg22660775",0.197843287672729
"cg12667883",-0.0782593865179016
"cg15008124",0.117172381324956
"cg09118261",-0.0750520245668966
"cg24897408",0.104153744477262
"cg16181700",0.102853950553235
"cg15600299",0.280936392220785
"cg05465666",-0.138256479130588
"cg01900115",0.158293410239025
"cg05998610",0.151845416552492
"cg24769830",0.128172426240979
"cg00598693",0.196299113576912
"cg05558046",0.0952648288369719
"cg10689508",0.170432590184481
"cg05395523",0.127371178837257
"cg18584905",-0.132661624985576
"cg10355620",0.233247236331626
"cg04556905",0.0979970898926214
"cg05583717",0.0654748839668866
"cg00644629",0.190800119619566
"cg04198797",0.0901039693308069
"cg05981144",0.136294607851049
"cg18507146",-0.113929482068106
"cg06938519",0.251845941014191
"cg14484274",0.301002650077193
"cg19426607",0.184540573912282
"cg17118239",0.129680484582737
"cg18436378",0.184336168008136
"cg19397645",0.156878941408125
"cg11543977",0.176585552237378
"cg10054878",0.154008148766619
"cg15236696",-0.0911919659966184
"cg06287667",-0.139741501555775
"cg11021822",0.204103416039535
"cg02408850",0.129924708408368
"cg12124722",0.229357472450168
"cg09918225",-0.0877556287380491
"cg08034663",0.209224922546338
"cg08383619",0.0653598577719446
"cg14064637",-0.103757420931825
"cg11650102",0.230119225224378
"cg08627125",0.136711367691344
"cg22697359",-0.161665405936557
"cg02315775",0.178015785734656
"cg16049367",-0.112712544639675
"cg26271876",0.168436531273687
"cg06453912",0.170259646519053
"cg06205938",0.113208347266336
"cg08804406",0.271107965805725
"cg07019315",-0.126318411886321
"cg10699397",0.221418507537392
"cg00266703",0.11377118046117
"cg25690118",0.142853932834095
"cg13370452",0.189469448867332
"cg00463957",0.239360507262648
"cg08355863",-0.0704115686912532
"cg25547630",0.167283732080942
"cg00220335",0.119629094909458
"cg14182730",0.232549820328967
"cg26459249",0.125841850012666
"cg14605964",0.289016361073744
"cg22487322",0.173302560222505
"cg22985571",0.210433644060449
"cg17206555",0.107921171157788
"cg07723659",-0.122380759193418
"cg08331184",0.185321148185678
"cg21576187",0.158393896097378
"cg17142134",0.204824516558979
"cg00084184",0.214207318164527
"cg19120897",-0.161909607281331
"cg24946177",0.217911022100828
"cg04991214",0.213376592904417
"cg06638451",-0.211569884824892
"cg24331428",0.212430678075166
"cg26972389",0.10278394650953
"cg22680931",0.259423386541299
"cg00961640",0.134365048659709
"cg06155210",-0.132941212581719
"cg20555562",0.193318414759357
"cg20771998",0.165379872871795
"cg18419977",-0.18232319506525
"cg03556068",-0.0907041215697211
"cg22899559",0.149399147029238
"cg10344492",0.274896939238291
"cg11443327",0.239248821927744
"cg09963645",0.158325914634457
"cg14326305",0.214093410173322
"cg03236724",-0.0869956281893745
"cg10088828",0.134881585800367
"cg14844771",0.162045750848741
"cg08601470",0.158360522218808
"cg00342737",0.234706322502659
"cg15525759",0.147512044408826
"cg07739886",0.142765846135994
"cg04995091",0.131259135699056
"cg13710343",0.151548644136145
"cg03860252",0.180364060000139
"cg16518145",0.204622694523522
"cg26120960",-0.120132509540167
"cg17474786",-0.0726458563423449
"cg20038495",0.137473028097183
"cg10720080",0.194317622687484
"cg07958937",0.162759917044066
"cg21894287",0.13071629177977
"cg14150774",-0.13318976771755
"cg15804210",0.137573169044232
"cg00838860",0.107582672802738
"cg01650747",-0.112929939361721
"cg14634473",-0.124157848920141
"cg14929130",0.188731826013367
"cg01706991",0.119848232347371
"cg15981484",0.188736884036113
"cg27029120",0.155707621225654
"cg16826777",0.15639036025292
"cg26318560",0.249549460910274
"cg02476630",-0.129868266915976
"cg21217092",0.209877198777811
"cg00350861",-0.128313470891597
"cg24306847",-0.0858936913072643
"cg07546654",0.120888689100624
"cg16008327",0.123533073187902
"cg25237396",-0.137470102069128
"cg01763943",0.146780378166626
"cg20237595",-0.0973474723180018
"cg23488266",0.189388437602955
"cg14475636",-0.126267382937713
"cg04497709",0.129733986341029
"cg02329205",0.174140076322861
"cg26378616",0.22913472115166
"cg12865487",0.109519462997359
"cg00150607",0.188144141314773
"cg05604412",0.100320313815424
"cg11399975",0.12066591890845
"cg09039845",0.12983417191334
"cg19239924",-0.128451589027823
"cg16400425",0.260283518732473
"cg07898360",0.156923620194425
"cg22678073",0.196947754754755
"cg06677621",0.137450507680528
"cg03851835",-0.137643010054914
"cg06936402",0.163602637310971
"cg25806875",-0.102729781625169
"cg03646740",0.129037541596229
"cg07182753",0.210348888575759
"cg03778523",0.14500416531947
"cg06657543",0.166894509311026
"cg10022067",0.294994158543506
"cg22858595",0.158141737775034
"cg25826386",0.279396859584454
"cg05561696",0.155461221858871
"cg03331924",-0.103178972510848
"cg10244988",0.116402102266762
"cg25064331",0.129589593237946
"cg07838483",0.152402466871577
"cg19339311",0.16735830607731
"cg17892069",0.135836195859207
"cg09798078",-0.136070890494041
"cg10047019",0.136581519025613
"cg25282285",-0.110446294647923
"cg22266746",0.148942625298471
"cg13882251",0.157886901364174
"cg09935512",0.103364227603648
"cg19321857",0.145504705614479
"cg08025630",0.249302475297971
"cg13003878",0.173754732490329
"cg15383423",0.143435984774146
"cg17125927",0.176173197810616
"cg07741193",0.166078346620058
"cg24393700",0.139107027910041
"cg26318206",0.217199657130992
"cg25012795",0.181702644080436
"cg09796101",0.196193479024035
"cg13987922",0.19318785854174
"cg13709043",0.168524797750488
"cg18857467",-0.115706960760503
"cg12559723",0.134567653999983
"cg00695198",0.191757695546302
"cg21821793",0.156260944521609
"cg14716435",0.194715251692645
"cg00431655",0.188179153095491
"cg14849880",0.131552893962511
"cg18803039",-0.137808737183294
"cg05251952",0.25580383010068
"cg24427145",-0.128143946012648
"cg13536447",0.155476037312194
"cg20642397",0.143013162565624
"cg13958794",-0.0987598715713804
"cg15332978",0.120623217378699
"cg15540433",0.237711152408893
"cg14326739",-0.100924235924709
"cg01477933",-0.122320287240587
"cg04229258",0.230918805862686
"cg07625849",-0.158496233006323
"cg23158500",-0.111134339043329
"cg27482744",0.216510594181136
"cg07436224",0.10118774551069
"cg03561787",0.193438474079622
"cg11274172",-0.0805423518529739
"cg04738410",-0.198010754656971
"cg22159253",0.153931424904287
"cg27240652",-0.137609993439399
"cg13002526",0.150874862692734
"cg27642449",0.110323498919697
"cg15054873",0.212890596563345
"cg06981880",0.281617833134243
"cg00572560",-0.108591206713214
"cg00524659",0.148729631675135
"cg18573251",0.225570843543513
"cg16730603",0.156622199925795
"cg07413417",0.145547147106556
"cg04315692",0.108176159703967
"cg12117193",0.183735543636469
"cg11970797",-0.068567220752092
"cg08987457",0.186431257562766
"cg18055288",0.211886820592884
"cg22624429",0.235367687470071
"cg19102983",0.131147170512347
"cg15571640",0.0890201029982445
"cg20354777",-0.130461868648991
"cg14837695",-0.129880486542707
"cg01486610",-0.141329788290368
"cg03770138",-0.131075835350148
"cg26312916",0.132282323185772
"cg27029623",0.149725725566574
"cg17715008",-0.10349696410192
"cg19821841",0.168376864139558
"cg09692952",0.147751174342522
"cg05028010",-0.203934068596397
"cg11144097",0.113088919488819
"cg16324588",0.203152256380319
"cg13757414",0.101252361691552
"cg00774777",0.216049451590981
"cg05050953",0.0890112427755832
"cg16077055",0.117615430700743
"cg16512059",0.139155505377424
"cg12711627",0.199737205936388
"cg05843596",0.369465780776147
"cg09890483",0.261075538069579
"cg26782748",0.193143295056419
"cg20001791",0.116487409395465
"cg20029153",0.15675087349125
"cg19437319",0.224259259097958
"cg01189606",0.197208840713172
"cg01066631",0.174888591741629
"cg20065905",-0.0798641736298707
"cg14149893",0.156898118185009
"cg10846114",0.169148145885158
"cg27398499",-0.123867405003144
"cg17274704",0.144262558229227
"cg15751204",0.180871602686283
"cg25021026",0.108761203924471
"cg03093525",-0.107195910644088
"cg08781584",0.153247650238948
"cg10236214",0.217812259660199
"cg23227154",0.191724249212472
"cg11158374",0.118005546566046
"cg25880324",0.204701389601585
"cg01160998",-0.0779999046894381
"cg07436378",-0.0870380631452547
"cg05510104",0.134708580237686
"cg19410870",0.255647631426406
"cg06070582",-0.146050411333892
"cg22063362",0.193929232020347
"cg11611097",-0.110148527738441
"cg12972376",0.119129299839713
"cg07678772",0.128346481702784
"cg11830436",0.131523922532093
"cg11060701",0.111540979860227
"cg03807032",-0.132154926122717
"cg17497389",0.141064309762559
"cg17989992",0.224090624259487
"cg17570533",0.0870340746254134
"cg01528488",0.204811628585333
"cg03709475",-0.142964362956371
"cg16743939",0.215377589071156
"cg18153235",-0.093821736529548
"cg22000150",0.290899520232692
"cg25357163",0.229835930452374
"cg01809170",0.104432274555273
"cg17916980",0.195126339048545
"cg01219010",0.149627496507026
"cg23037321",-0.276280003851689
"cg17060157",-0.0913407443624887
"cg17716039",0.199296209059111
"cg16170467",0.187917224231841
"cg14613228",-0.0776286854968265
"cg22326328",-0.13069577741884
"cg12523691",0.183493170350427
"cg17381727",0.133886695278136
"cg13928868",-0.123552058731596
"cg18640444",-0.149771887880273
"cg26070099",0.118803103596528
"cg15152595",0.160879430042002
"cg16431787",-0.136837313406892
"cg23781022",-0.138554700750772
"cg16150821",0.188408839941531
"cg13445486",-0.121853808602199
"cg07437533",-0.133714923141485
"cg18537854",0.147620814256315
"cg20017304",0.187713496679449
"cg08817610",0.127456361299719
"cg14706363",0.183606628429486
"cg18313182",0.138450708254863
"cg03381010",0.164973951761228
"cg16257560",-0.140059890283372
"cg12996880",0.212366768875389
"cg04176246",0.163493716258222
"cg24529858",0.12201227449083
"cg25704564",0.184048367789977
"cg04874358",0.187513220495889
"cg17628743",0.175422478935955
"cg01628062",-0.186468253804041
"cg04514292",0.164668059893845
"cg00838415",0.168899902142015
"cg25557277",-0.0946632214379943
"cg21762380",-0.174589264046362
"cg09926845",0.18341115914031
"cg16315417",-0.0832367462940985
"cg03169059",0.133891980452546
"cg17884766",-0.100541134048002
"cg07527822",0.178243806421048
"cg22206874",0.250193907236432
"cg05370094",0.167016980162669
"cg07139190",0.166270811669066
"cg11437331",0.225213221513339
"cg12061096",0.223084054330417
"cg23829949",0.15668188784768
"cg26487562",-0.13887090129353
"cg24734365",0.213528052612293
"cg20438687",0.123554579313706
"cg07223612",0.210893463006531
"cg15417798",-0.0987669038683603
"cg19166043",0.0999283399476973
"cg04628369",-0.120166480098186
"cg16137773",0.107481737418094
"cg20072008",0.143762069866346
"cg14779401",0.118228914627014
"cg16576688",0.141555588622901
"cg11877024",0.283242416252659
"cg03108347",0.137058810736397
"cg15707978",0.140669661481504
"cg14845020",0.095815875996805
"cg15120743",-0.149984826057611
"cg20237888",0.220931779920267
"cg00723275",0.126830595824653
"cg03459985",0.123909686813436
"cg04226884",-0.117550264811426
"cg05810129",-0.10360433903405
"cg04243922",0.151614926837407
"cg14916288",-0.097129562842615
"cg13300671",0.125493014869689
"cg15886157",0.18938114992513
"cg22729960",0.112696965782824
"cg23663875",0.152194348819212
"cg23613199",0.173139749179989
"cg09851300",0.170626287215402
"cg02320583",0.184969936099767
"cg12671033",0.168546641313352
"cg00344307",0.207901751250798
"cg02249841",0.187420152922303
"cg19356612",-0.107476592276496
"cg14324800",0.198344676834749
"cg03437769",-0.0787809495094096
"cg08043317",0.149067665830787
"cg11234449",-0.185867741081788
"cg08419620",0.135450524473309
"cg07102235",0.181434704607603
"cg06086275",0.190878643605701
"cg10514830",0.15179707656241
"cg22719875",0.17567538847882
"cg10616974",-0.155374069160477
"cg06682510",0.128653318781151
"cg06750417",0.193330343411282
"cg12315900",0.232587618877694
"cg19216359",0.17695422849454
"cg07913976",0.118477300630287
"cg20960392",0.220280364256212
"cg05427639",0.118858932669313
"cg20646491",0.165094624782193
"cg19953405",0.178633623893233
"cg16324314",0.201661583227482
"cg24943608",0.206577324460323
"cg03575366",0.128023603846969
"cg07572927",0.162072714798136
"cg23321704",0.11906127210575
"cg15181151",0.215440694083846
"cg20054731",0.0988067583449233
"cg13021773",0.139648859459929
"cg02942614",0.211710741321819
"cg02540203",-0.111967137864344
"cg09662329",0.129628504059521
"cg16187971",0.207350659716518
"cg12745325",0.231967224474647
"cg27435529",0.215389945949143
"cg14705827",0.0925596543639937
"cg23036171",0.258077587220057
"cg22346356",0.140031737837267
"cg01943179",0.220036092503984
"cg03624140",0.160333963089442
"cg00418799",-0.164847544124207
"cg19616982",0.123322971338102
"cg13110988",0.11694978160346
"cg26311501",-0.158456637195864
"cg00077570",0.126422279729974
"cg14432656",0.264731462166959
"cg05644947",-0.198384108093076
"cg19080559",0.177756499728628
"cg00253228",-0.161968184464517
"cg03731464",0.0671454335034717
"cg05102670",0.229950288744626
"cg20999387",-0.145495335992673
"cg10561644",-0.121388496508105
"cg08799727",0.0864448522274036
"cg11159406",0.215879620936766
"cg14040985",0.159051301771846
"cg13180293",-0.121812713858508
"cg22436488",0.124092855361957
"cg16464329",0.132993598764513
"cg15351338",0.0737241684374315
"cg05204673",0.14597444929906
"cg18216249",-0.0847047247795937
"cg27093361",0.135485832954082
"cg15120426",0.133743276289839
"cg05096452",0.158674477729468
"cg18208632",0.16119790051446
"cg17737888",0.225787240584923
"cg25331431",-0.180456968606271
"cg18493242",-0.188877812807822
"cg04610274",0.179140247952589
"cg13858803",0.179550682255832
"cg06996696",-0.0750598297344383
"cg04774822",0.157206646690885
"cg17318748",-0.179994506138917
"cg11631330",0.269986917377934
"cg05768367",-0.122616001945411
"cg26218277",-0.0944654180908101
"cg08287985",0.238847245890903
"cg00116616",-0.171967544927437
"cg12696066",0.232387993464527
"cg23022313",0.196041040567086
"cg25997979",-0.157450177958541
"cg20265609",-0.148016188311738
"cg14671683",-0.131199498881468
"cg06272480",0.209887636756405
"cg13444775",-0.150107722886243
